Delta,Theta,Alpha,Beta,Gamma,Attention
1.41378090393,2.49620436445,2.19167472021,5.14492416397,3.48205136744,0
3.55853804016,1.50603766078,1.53298918286,1.00062076747,0.415935624026,0
3.13409710113,0.782569944382,1.30154780531,0.805665879883,0.390581688454,0
2.73399303675,0.421522845455,1.36204751071,0.787321757056,0.433397094094,0
3.04836619095,0.685705987343,1.33326708667,0.806414619501,0.368271655641,0
3.73120411679,1.30826840711,0.976558346457,0.710192041725,0.208631386559,0
3.59947737166,1.35564098728,0.595822018112,0.521149653367,0.113666448947,0
3.5831454588,1.33658855356,0.424386146164,0.428563070579,0.0842055409899,0
3.51961315158,1.27209976479,0.322586243015,0.368868770727,0.0733246068908,0
3.42564398383,1.22572074203,0.266503540209,0.339922345252,0.0749587802003,0
2.94425379302,1.23120818519,0.286456616274,0.341601539248,0.0901016378304,0
1.65234742862,1.40031651994,0.436048234116,0.408179711516,0.0900894189908,0
1.75528065658,1.94378996615,0.817627349949,0.700319886838,0.104290427889,0
2.403323427,2.07217623954,1.03932921049,0.855126867644,0.107528956074,0
2.9429547023,2.18944980791,1.16550784415,0.931844538796,0.11669809383,0
2.74434841178,1.86825117793,1.08641894702,0.802395862058,0.108030521526,0
2.77732255614,1.85149530456,1.17577384004,0.777113078402,0.116522007808,0
2.97996715751,2.28519847076,1.38836861268,0.827673060563,0.140394461142,0
3.26778243723,3.60300112666,2.02516771995,1.00059751664,0.172058605968,0
2.3242148748,3.38888579292,1.90286455074,0.757124945549,0.107713304118,0
2.26838021432,3.28904327931,1.94174602841,0.684098170929,0.0830964959373,0
2.66488760179,3.47975837626,2.15777857692,0.720800486431,0.081742626254,0
3.43819107821,3.9371915943,2.54158282459,0.833395973925,0.0961474254479,0
3.5169809722,3.40152403586,2.29360479708,0.766297927901,0.0965274450969,0
3.43761729156,2.96344566115,1.89017086994,0.732529565444,0.114034429101,0
2.99981064072,3.30942880164,1.39513114076,0.805204352038,0.139273117565,0
3.28950773018,4.5591656149,1.43384076437,0.88484409859,0.132938613718,0
3.13193723564,4.01398088875,1.16832383688,0.688367712513,0.0946089997499,0
3.31400452183,3.69639427568,1.05010258589,0.590721763864,0.0793124185105,0
3.54209041631,3.36196340661,0.926673995802,0.516638810631,0.0694835033817,0
3.84709284828,2.95476828531,0.792745874834,0.463793792165,0.0641833037155,0
3.92950655659,2.22398396522,0.596672034382,0.426969244359,0.0652246758155,0
2.96110708083,1.14070178458,0.368564181745,0.401149181117,0.0822823066837,0
2.71928116505,0.880188345155,0.529179784918,0.547773312389,0.182790161337,0
2.07167291334,0.99851908083,0.641563949269,0.622190975157,0.265727572498,0
1.57536182807,0.884658325831,0.475312140494,0.498822924845,0.160493706999,0
2.15280070362,1.31532356058,0.580567673332,0.597824066174,0.116025079812,0
2.94146300557,1.67561310974,0.664437613125,0.65982830772,0.0992007549836,0
3.45034391565,1.79115012659,0.66475259793,0.632416087525,0.0877648494612,0
3.87207998844,1.77389082351,0.641302231611,0.57435739761,0.0800371665047,0
4.32346254355,1.65705406331,0.620675117857,0.500449816173,0.0743634431218,0
4.52496448921,1.32406104518,0.566939110504,0.381627582735,0.0675950193606,0
3.32537484303,0.647291880789,0.388246060427,0.198982052204,0.0514047988841,0
2.39363966047,0.388847892924,0.296983892292,0.160191808275,0.0543762409755,0
2.35469884412,0.622301627225,0.352621974234,0.317069635153,0.0870515869464,0
2.18272635614,1.06509860103,0.504301006487,0.608601442116,0.117711252248,0
3.29664131677,1.8013448526,1.10277956254,1.30352757996,0.208120313142,0
3.19049453247,1.19258277351,1.21467263194,1.29289211396,0.1997377521,0
3.12670023335,0.7828881758,1.23475343085,1.2559934933,0.207753362591,0
3.13600860129,0.834889541625,1.26327573897,1.3094520285,0.244776261037,0
3.07191525621,1.29241250034,1.25142000908,1.32632958093,0.306174295844,0
2.29341608138,1.39343597457,0.920926487679,0.906400390943,0.292427715593,0
2.524596805,1.7228743631,0.961503931788,0.775695784832,0.380062007448,0
3.53404349442,2.22510247966,1.20772399756,0.885027900946,0.550311544167,0
3.36167013585,1.83040888904,0.985979438919,0.871874366965,0.460841697692,0
3.21218698225,1.44699137893,0.778549991611,0.834359963242,0.336919817165,0
3.43516290751,1.3366943385,0.698417100646,0.805035976189,0.281672938283,0
3.62830403194,1.29867846917,0.640857581647,0.750610302328,0.26270485634,0
3.36317126896,1.21177272409,0.548380545667,0.659271620267,0.257832783153,0
2.4960452075,1.03889804011,0.411916471766,0.544188002178,0.259615103902,0
1.75634261854,0.88358311403,0.280762109307,0.437233165182,0.256529954099,0
1.60557826419,0.732256441261,0.147447422809,0.27441343469,0.18133394814,0
1.83368199198,0.627968774286,0.0917728054863,0.16370326318,0.1060105258,0
2.06724385977,0.567148227898,0.0922869950269,0.116613722499,0.0626028680896,0
2.28408361167,0.583627365486,0.127501462597,0.111944614901,0.0425644707975,0
2.46969703851,0.687838361085,0.20380954742,0.139167359185,0.0382418898945,0
2.5451499964,0.909616869495,0.387643546214,0.187438761351,0.0486911189108,0
3.01938149359,1.53646975851,0.911645195386,0.307952291596,0.0903472340561,0
2.71350592888,1.85481211412,1.34966925111,0.361791479296,0.117678217948,0
2.27005666116,1.9805651126,1.47753757485,0.375758635216,0.116304624881,0
2.21673188719,2.39989684364,1.79817934455,0.431384010813,0.119876894411,0
1.84444319275,2.52599519736,2.06522133131,0.426564018573,0.111355734582,0
1.63512470057,2.80891213896,2.7201501417,0.450749326324,0.128590156077,0
1.50171377067,3.26092993795,3.63739812845,0.541716858712,0.18496455918,0
1.2950108649,3.38338546699,3.41403057401,0.634600673527,0.229799701427,0
1.22392659047,3.69485181919,2.39653825522,0.704473498184,0.230747921616,0
1.39692335451,4.80468531788,2.15221897705,0.895415548567,0.26338666987,0
1.28848218466,4.39288674108,1.76044706475,0.886788550776,0.257278688983,0
1.5899557002,3.65549427717,1.85614330907,0.973674924001,0.286514284921,0
1.85576166496,3.3497048197,2.54296365936,1.10434621931,0.29061458404,0
1.68945087789,3.4976553156,3.05995103775,1.10800170521,0.234572893869,0
1.43518181272,3.40778536755,2.97362348557,1.01689656449,0.180149907902,0
1.69800024972,3.47162295524,2.86289361679,1.05323245066,0.172965578754,0
2.43035018786,3.09323649182,2.30599665903,1.02993505868,0.176726552402,0
3.55823166276,2.58608245057,1.47756638949,0.969743423045,0.188793392499,0
3.52510658935,1.81674519707,0.639327205901,0.734899551879,0.160642677241,0
3.4008747726,1.68733169416,0.436844540346,0.720370182041,0.169057934899,0
3.11894591894,1.88191437741,0.463044423182,0.851144242304,0.224642507559,0
2.53068921707,1.94118668252,0.493110538255,1.0047394538,0.327637143712,0
2.87971597461,2.02006866632,0.588287336888,1.29006759676,0.550053643747,0
4.20562812186,1.84550422117,0.784993021997,1.37189701189,0.69564849884,0
4.58908613518,1.88731650245,1.29862737527,1.34030114931,0.618577736946,0
3.4470675722,1.85713316958,2.04923189056,1.35219547794,0.44247629084,0
3.25005559178,2.27167199391,3.94015523234,1.90565069006,0.429165868575,0
3.17787055694,2.42591107213,5.79482608605,2.32308165506,0.413557962621,0
3.40764059575,2.4007562786,6.86865872047,2.46946247798,0.416473290233,0
3.17354928109,1.99135133046,5.74616692118,2.00424095448,0.387781053428,0
3.32098609122,2.1705581147,4.74578537916,1.86718409527,0.493906199182,0
2.72687403664,2.38333768049,2.79615305275,1.63754223596,0.624767574712,0
1.91352846108,2.50341138171,1.42567882717,1.40153872324,0.698795509432,0
1.78349950609,2.262051852,1.00319333886,1.0389887512,0.614503079903,0
2.50866277306,2.01834023753,0.995532117709,0.84355631952,0.532715230717,0
2.24085859671,1.08223470641,0.617346139779,0.55750593977,0.301228283122,0
2.28125635503,0.667109527107,0.426257625374,0.5675302843,0.23275967284,0
2.66852529295,0.549767176449,0.376020476985,0.718926360755,0.253219350951,0
3.25562648421,0.643531092251,0.452453936568,0.989459877828,0.342585541554,0
3.31567342335,0.872785203208,0.588120521917,1.25867457196,0.459203199594,0
2.32941058313,1.02623719563,0.634862675348,1.30583472514,0.496734954264,0
1.9069754732,1.4494495409,0.84896912502,1.70151206671,0.647832627369,0
2.03051535082,2.07665252464,1.22669977778,2.29402469396,0.902845392581,0
2.4539609407,2.60559342473,1.57202036466,2.68443644341,1.1893751961,0
2.79693239595,2.78893760764,1.82433594748,2.88164830856,1.48071716026,0
2.51283168875,2.59812609892,1.80061650231,2.95887370763,1.54882344228,0
2.34425783454,2.70344242975,1.93878054596,3.83419435487,1.58289068862,0
3.18746650608,3.13037277714,2.10266566845,4.95640836536,1.45396751544,0
3.29552870883,2.04420780092,1.49976157453,3.0623653728,0.733025338358,0
3.75031831649,1.58592544499,1.466590018,2.09905043158,0.508099264647,0
3.75033881775,1.32636050814,1.54048992385,1.48089479408,0.419632238641,0
3.35366735867,1.12259387315,1.61949924957,1.13529487916,0.387856475508,0
3.12855629252,1.18809191511,1.9033568623,1.16073693314,0.446371626072,0
2.91019444523,1.53709904965,2.10179321529,1.38689196688,0.543193849698,0
2.7140686323,2.10766456028,1.73550186243,1.42515036172,0.552544881791,0
2.60312056377,2.68862488824,1.22963935337,1.23161871282,0.504331520298,0
2.65897985623,3.26947501602,1.09109901293,1.15818440218,0.52209779839,0
2.41646065149,3.26495187816,1.18046577833,1.17662440457,0.540173716355,0
2.26193434572,2.64228052148,1.39203484128,1.3312646782,0.551287694474,0
2.34400987357,1.68440119696,1.30192091508,1.31802806477,0.478873209178,0
2.91962485384,1.53009152706,1.15231517226,1.37517909967,0.498499305257,0
2.96043117412,1.74053421258,0.791930722548,1.26340987945,0.525191537686,0
2.48481896355,2.06627813729,0.494899917619,1.13512158195,0.580081664278,0
2.09358810724,2.41736717835,0.412805168366,1.19966234402,0.70094882691,0
2.06994673087,2.61487749308,0.534460469907,1.46720497916,0.879950428256,0
2.02364941784,2.39327929192,0.597910561492,1.67709070478,0.938665851817,0
2.00285712265,2.1042015315,0.592377044372,1.83621866205,0.956857367553,0
1.55385547987,1.27851116958,0.395742464662,1.37048963397,0.684838476936,0
1.75924188408,0.777933768531,0.302128342396,1.05798199205,0.510838451602,0
2.02489598987,0.541236570298,0.277249622963,0.785575891312,0.342502291447,0
2.17734003839,0.559720573978,0.373439319617,0.640283290946,0.226450725493,0
2.18729601666,0.685905570745,0.516112433916,0.563434773123,0.149224529721,0
2.142701386,0.838108652803,0.658263730775,0.533839758069,0.104549253645,0
2.00323203343,0.97071175183,0.770762700936,0.625567245965,0.2987779445,0
1.7556514821,1.04884625829,0.969105469764,1.33133459709,1.70839959652,0
1.68890773028,1.24761060516,1.63960725404,3.82172782254,6.6150217311,0
2.2612457519,1.73461402908,2.85824061765,8.10656021772,14.984447938,0
3.25166597904,2.15450665753,3.77518707634,11.3697281409,21.4224810314,0
3.89151225232,2.06591645769,3.5355207282,10.8866231362,20.5761720616,0
3.62643934709,1.47999777546,2.39826343099,7.18315114663,13.4581706724,0
3.77495858996,1.27825659285,1.81885301421,4.6124035564,8.25986947625,0
4.13701004274,1.85169317404,1.88255703193,2.69401734179,3.90585768247,0
1.87197535033,2.01446224748,1.38417371821,0.928236462424,0.769839718853,0
1.3541891474,2.49560642808,1.40019222878,0.58396861361,0.280109324072,0
1.62817310403,2.69149707348,1.46524233665,0.599429907406,0.300482223537,0
3.14932972577,3.3868619546,2.12123021319,1.04714319368,0.552328161875,0
3.15753063916,2.38782744378,1.7875802936,1.12991263891,0.603773418678,0
2.79729856789,2.54287763475,1.5412002591,0.846960819267,0.445323089383,0
2.81737833837,2.96852949886,1.31440060102,0.518166361326,0.254500202889,0
3.17267197103,3.09666385559,1.21769239547,0.381577953135,0.158446888294,0
3.24666649208,2.74090872161,1.22456924932,0.312062736176,0.107514611167,0
3.28871902097,2.45352058383,1.51545044792,0.307870381223,0.0957262509146,0
3.32948932168,2.29511827205,2.16137075303,0.352897246994,0.115201957697,0
3.23752676885,2.17764437234,2.95842409067,0.432346566892,0.15906784191,0
3.16625895012,1.9454032673,3.13661587242,0.53475535391,0.202600027953,0
3.28369789212,1.43179644602,2.25337238042,0.642536521483,0.212826122041,0
3.893687992,1.21692949727,1.56027412357,0.940318831857,0.261416721636,0
3.34939770262,1.04644914346,1.13442852488,1.15749922943,0.293878674962,0
3.8837546594,1.85707409985,2.36659229637,2.2977340527,0.563593184316,0
3.13463459295,2.88915032301,4.37863091973,3.26973716473,0.807179058139,0
1.98922457723,3.13289153387,4.66984475691,3.07706926833,0.816061792535,0
1.53697708367,2.84884119147,3.71101439322,2.45666572718,0.740408141846,0
1.55634502332,2.50512085781,2.58782417397,1.93563468695,0.685303301168,0
2.12184525136,2.45381039015,2.00827918583,1.89968434931,0.745805563347,0
2.3226267945,1.75439571812,1.26987882905,1.62350518667,0.59552636988,0
2.65911771157,1.19474555294,1.04470714454,1.43363522444,0.431513014871,0
3.3237059593,1.10261045142,1.06474676459,1.11224009314,0.273148293926,0
2.61534148314,0.756043414944,0.654535324902,0.512711670381,0.107499414058,0
2.50971966186,0.68205917028,0.480443071288,0.318693448671,0.0626414356365,0
2.58044075842,0.683216484221,0.379847989779,0.231097810883,0.0467279716392,0
2.87977652805,0.768948856007,0.329728094535,0.190200449713,0.0427359765513,0
3.57225825833,0.942358655896,0.317307564396,0.179399610448,0.0473932983748,0
4.09067626486,1.02624503135,0.294050746348,0.177049253363,0.0540895779798,0
4.86489540632,1.07402049062,0.362396266956,0.230336576928,0.0755123130215,0
3.6144911941,0.762123220533,0.400841148992,0.236193496097,0.0822152133309,0
3.66703349955,0.955714608544,0.65410431548,0.37598285915,0.134584696542,0
4.1961700024,1.26601120622,0.963769768758,0.733214414619,0.238977031118,0
3.46122182212,1.0757810726,0.791360248871,1.08754905719,0.289942441023,0
2.9460731479,0.841608133436,0.544932475065,1.50635604966,0.322967362276,0
3.91582370195,0.935234816568,0.527293596144,2.3538806409,0.432308798693,0
3.53881128365,0.84280543836,0.415625193355,2.00891918043,0.348717206592,0
2.88224442437,0.831511200308,0.458957624555,1.62578161616,0.291309224653,0
2.61616485072,1.21522252806,0.693063726893,1.80650280133,0.342785605825,0
2.47238081343,1.73007740433,0.986332051984,2.43801960065,0.447354378717,0
2.77275226089,1.8991208632,1.16002667322,3.23484505664,0.516428659329,0
3.91694267441,2.23575692288,1.50994289553,4.26265458232,0.590257462086,0
4.87225865124,2.5151309288,1.777538851,4.10797548095,0.533666604514,0
4.43614782261,2.33482258714,1.69931277279,2.69321372889,0.370649229076,0
3.52647561739,1.79804442636,1.50065616423,1.54096997502,0.25890532088,0
3.33778134789,1.47670731525,1.56043419335,1.13285292669,0.245564968154,0
3.98132031594,1.36987634713,1.87985287713,1.15538250373,0.306776150509,0
3.88938950575,1.03289896287,1.67355430185,1.08779706327,0.330600577799,0
3.40839992387,0.771996167024,1.21797609144,1.07633960205,0.359313666871,0
3.41458407968,0.625289148931,1.02655297283,1.38709235895,0.524721916071,0
3.12030628075,0.423278795212,0.944871513777,1.67298300201,0.733901076318,0
3.16611646192,0.396032204183,1.25756635606,1.89410203834,0.93345014242,0
4.19366820918,1.37294250462,2.17161324104,2.04848548066,0.989608411799,0
4.28065706382,2.96760406171,2.17203961308,1.22219711809,0.455457394027,0
3.94195756246,3.15334812028,1.41754157161,0.63664227378,0.158678742939,0
4.16991657833,3.31308184112,1.0203991595,0.472242824718,0.0844488127624,0
3.75151911538,2.91975606464,0.688536885952,0.348511837217,0.0541109088948,0
3.09281015439,2.70266016188,0.589461139251,0.261248977701,0.0440588102384,0
2.58643252309,2.78403879123,0.697666523397,0.201942803762,0.0420836169748,0
2.62824075083,3.25118095323,0.927571795031,0.185459038967,0.0477149244281,0
3.20122698106,3.86026055956,1.14680102175,0.203514074161,0.0637405762107,0
4.2402265656,4.34817145706,1.28523683744,0.265157819938,0.105774345532,0
3.345103334,2.57911053309,0.752814013556,0.253500047163,0.12963193099,0
2.75177108869,1.47180444389,0.499111464051,0.349381469699,0.203412739802,0
2.86176358104,1.30545944208,0.7308305441,0.706439362031,0.404993661321,0
3.28956959436,1.65219977946,1.56150825911,1.39329376348,0.79758816795,0
2.88938168901,1.83058978502,2.2360419733,1.7440606238,1.08368758154,0
2.99660448152,2.37215019437,3.41643783431,2.27727856732,1.56458955817,0
1.91915301586,2.0178084003,2.76592324559,1.55279525561,1.05482213692,0
1.82701334906,1.35261876736,1.7187511132,0.827599296081,0.508719844941,0
2.19104743542,0.84770672221,0.88836683979,0.386220120315,0.216226857941,0
2.6500360176,0.551542638329,0.463159941373,0.187003180861,0.102831704664,0
3.22534800594,0.44189999539,0.329789773775,0.127461868188,0.0689584060415,0
3.28289259097,0.361199594161,0.271562246907,0.122589787902,0.0558594884063,0
2.94577541964,0.336896613256,0.269531680501,0.175280253963,0.0569242076064,0
2.64338228431,0.424009135576,0.356714940628,0.312726368673,0.0763956719192,0
2.49866773655,0.585991947613,0.572096149829,0.538844523858,0.114051264188,0
2.24631092069,0.56318962769,0.714253590875,0.6199021233,0.13014882836,0
2.2845126336,0.382629152278,0.692895139336,0.527600831222,0.125312147766,0
2.28364171319,0.204106052707,0.537782237206,0.386619511482,0.116628004842,0
2.17894716698,0.117927582966,0.387847780475,0.323242129859,0.127584628677,0
2.19546781177,0.105374201555,0.344157720214,0.410676764952,0.190547490091,0
2.32461550064,0.290371230026,0.46338681353,0.701008194699,0.348867129436,0
3.39574939754,1.7706629197,0.980553560829,1.3270890468,0.64662197208,0
2.50728762982,2.50332986464,0.977251548512,0.664346029615,0.251027514313,0
2.88912073681,2.9365689216,1.06248768782,0.465994510679,0.128415779333,0
3.30435180791,3.08225663068,1.07766885218,0.379181677484,0.090726492345,0
3.16073944952,2.53110758968,0.884476554013,0.273468858694,0.0685358569565,0
2.87039177477,1.75486584786,0.625685231057,0.188520742276,0.0555333959722,0
3.01737317688,1.08306211015,0.407545317885,0.146739386366,0.0486341917963,0
2.72750058847,0.514334608115,0.196108049097,0.104354765633,0.0338660380278,0
2.6944633323,0.352243479464,0.125377541608,0.0857283601578,0.028331806264,0
2.78330522563,0.309074329429,0.103595158577,0.0777961211216,0.0303904949609,0
3.08850047934,0.327875811248,0.115325319283,0.0861579297354,0.0412595327194,0
3.20658864076,0.426748995,0.152777910381,0.117528828781,0.0626413316681,0
2.87778109564,0.717105773593,0.251601931513,0.192091389156,0.0976265578542,0
3.50376559101,1.78824006337,0.729542283644,0.472364804288,0.228669185528,0
3.21581197832,2.51155879031,1.56688662751,0.807421268812,0.410795678158,0
2.77716279874,2.12868404205,2.78679254315,1.15099041532,0.605615301441,0
2.03872054296,1.1157096927,3.19962872975,1.09877741251,0.558378628111,0
2.16479874268,0.872525741119,4.09104816078,1.20321897213,0.601382343045,0
2.56981052637,1.02588702511,5.04324524769,1.33311998449,0.677561615754,0
2.522464684,1.19287371299,3.77681818401,1.06860816478,0.515441668368,0
2.92332482668,1.3599601912,2.14411214331,0.843152270971,0.325137986992,0
2.95188362217,1.15952195034,1.10446987498,0.612889081468,0.185760895659,0
3.09641936912,0.998031112773,0.769248991063,0.499445855702,0.135273854066,0
2.850503687,0.741983860381,0.553421295778,0.362647163806,0.0985153508489,0
2.49873100557,0.510044670707,0.412110992179,0.258362358897,0.0755837677022,0
2.27001914811,0.381733969869,0.349896626769,0.220876135261,0.0691426049205,0
2.42952862192,0.428225404671,0.382318672846,0.274989805462,0.0870783961735,0
3.06636512111,0.725066013817,0.519181776838,0.446858619791,0.138501992802,0
3.83913266738,1.54007555281,0.87915992878,0.825986722597,0.240197492802,0
2.23821882407,1.92801751116,0.905109114932,0.86408181056,0.164477955107,0
2.00933220645,2.55508945043,1.0084900758,0.989048333132,0.10702971276,0
2.24072246934,2.84674091298,0.994073981924,1.02869566149,0.0750957294264,0
2.55184380746,2.92411314012,1.03552103795,1.03649901102,0.0663205039916,0
2.67576347928,2.5558061951,1.33388244653,0.983254360171,0.072147937299,0
2.71345264208,1.85363574212,2.19366813214,0.905142455284,0.0897573062903,0
2.90119024537,1.41861437815,3.33057616394,0.84196270523,0.108798316546,0
3.11291434521,1.588807942,3.66730016049,0.727562499217,0.111935214251,0
3.35091520958,2.08767448104,3.19130284785,0.58447870344,0.11192901228,0
3.31671372653,2.46581441576,2.16756434353,0.425753283567,0.114700957158,0
2.84874916336,2.10552028525,0.971558155895,0.277607979034,0.109173066989,0
3.05871595539,1.56812301992,0.419885341837,0.262456106716,0.117213205148,0
3.55396906373,1.17907180981,0.215853357622,0.291998618633,0.123141250062,0
2.5131892624,0.607323828218,0.0996216416519,0.19319337401,0.0827894678526,0
2.26686479502,0.395936221237,0.069601611504,0.12446327666,0.0595632515055,0
2.87947923634,0.3580390919,0.0688048684206,0.0918732667818,0.0503752979895,0
4.08640592309,0.381461420705,0.0815145041413,0.0837839625651,0.0509463650477,0
3.58079974773,0.282358869498,0.0607064138872,0.0610768246325,0.0397756479455,0
3.04073678599,0.229549148866,0.0480172460819,0.0571968921677,0.0398089558239,0
2.58975369064,0.260342691622,0.0458888029103,0.075958561822,0.0532201280426,0
2.32843719361,0.420094522161,0.0749834232335,0.148760869476,0.0924911354978,0
2.57461387822,0.832435781947,0.246030285518,0.416773626387,0.196611480522,0
4.03728949269,1.91185500522,0.925450184277,1.25434056744,0.407456225199,0
3.82710447339,2.00539741323,0.954338449814,1.04182085507,0.247554439907,0
3.37197354115,1.68442997879,0.643382243944,0.573117026897,0.120009805289,0
3.94217124988,1.80560369255,0.590258519154,0.441902646762,0.0971342849565,0
4.842504074,1.98529236018,0.614343589925,0.401095811033,0.106372632177,0
4.43265544692,1.61571144145,0.530948655792,0.316422846167,0.111990176681,0
3.70835205084,1.24862907356,0.503345753638,0.294917919817,0.141531933846,0
3.06509063213,1.13203483292,0.629031416631,0.405797354642,0.231476337146,0
2.87613601606,1.79786073771,1.1390596385,0.905143773789,0.520526333664,0
1.7585489579,1.92732758869,1.06107819139,1.13339405996,0.711527221733,0
1.66113586924,2.32699087086,1.17216753421,1.70634377635,1.37512081629,0
2.48518401182,3.80049370893,2.65117067362,3.42023465424,2.90817557769,0
3.01871326491,4.00589513309,3.92415365447,3.7918293065,2.82733144734,0
3.13421492351,3.54230835717,4.19445107615,3.32199936034,1.92030775091,0
2.37477214681,2.18309125353,3.18198851993,2.12740112344,0.899903027948,0
2.1507905992,1.48841789583,2.67278051434,1.73157018715,0.516399749468,0
2.65924073794,1.28462927471,2.90951950147,1.88445803204,0.523678957244,0
3.72733100878,1.38858691613,3.48206807077,2.25968593128,0.684381963131,0
4.10995325281,1.31374444577,3.20284765361,2.07996487423,0.671676872169,0
3.00886584128,0.822475781831,1.80904289807,1.18211899928,0.400598938577,0
2.3873699031,0.524227252168,0.955300127806,0.646973030226,0.228814147071,0
2.1470731845,0.343466145554,0.441590659726,0.323387471749,0.125792199023,0
2.18651139368,0.247237226548,0.163466121229,0.153484555251,0.0785896303583,0
2.59688592486,0.241582249173,0.0778920465645,0.126401991801,0.0970011310796,0
3.27862830677,0.374876112102,0.167494221848,0.231670282017,0.219552926151,0
3.44396099842,0.740740921525,0.498645727114,0.545541958983,0.506052582556,0
3.352611534,1.41887658872,1.31673911175,1.11432598238,1.038171869,0
3.77543753348,1.89861405889,2.53624634223,1.7572367458,1.7637804122,0
2.92849568571,1.54139320759,2.48884494982,1.73968251764,1.80627374288,0
2.17238453611,1.04329653439,2.01261012777,1.66147862059,1.67912168758,0
2.25307361112,0.90116177385,2.02291478604,1.94653921234,1.88175386362,0
2.73319464081,1.03166433448,2.22054926443,2.25799781229,2.13924399471,0
2.9992031359,1.34323713555,2.39191353345,2.59574855181,2.32411337135,0
2.54190494141,1.35239091659,2.42952916333,2.8939264456,2.25184114491,0
2.03959874206,1.35511682508,2.9484794751,3.64864314989,2.33304636558,0
1.7010057936,1.38102404957,3.61820120975,3.79166092388,2.16662877917,0
1.71818645858,1.35574546794,3.57753995657,2.85803239587,1.7295900762,0
2.20454322073,1.55714053059,3.88619104137,2.63601258768,1.85580776383,0
2.6058458947,1.62414920857,4.07559131778,2.81761543413,2.27426124518,0
1.92609873467,1.25682944961,3.13230206184,2.51361864963,2.09606713981,0
1.57971308893,1.46082593092,3.15002324962,2.94366791794,2.19349684652,0
1.97834019501,2.62926143478,4.00281499769,4.31057239935,2.54594461458,0
2.1602935469,2.8532290971,2.82062819896,3.86967496529,1.74102308179,0
2.68785734044,3.09299535336,1.96112039754,3.88260791069,1.4612880416,0
3.35632695977,3.50444194281,1.65887257261,4.32475044215,1.70868428757,0
3.44018495591,3.63227673744,1.78169368278,4.30786506166,2.16015694138,0
1.85261020143,2.20987984753,1.3147467243,2.12129907656,1.42049898268,0
1.30432833078,1.85864438588,1.11749215496,1.20878386571,0.942634320196,0
1.18089968436,1.88098942712,1.03576240377,0.984880860614,0.679866286118,0
1.1165033853,1.87516419025,1.03813796665,1.1448947742,0.620220299831,0
1.07652709528,1.75609154591,1.18873989755,1.60997287758,0.773784905753,0
1.14427598653,1.69538123039,1.66461701577,2.51927894064,1.1804770461,0
1.47707905956,2.0231869184,2.72200239374,4.16571299865,1.93810252556,0
2.65820657428,3.38131731285,5.18554818527,7.30436533499,3.41254325863,0
2.82598111013,3.10027109408,4.59311319613,5.66991512226,2.68170008076,0
2.63049177493,2.29241456609,3.01238512506,3.57983960017,1.60465849944,0
2.70320028814,1.96661996493,2.10921786449,2.99082588435,1.10736350446,0
3.58738949255,2.47888611186,1.92149414408,3.87452942879,1.17129720171,0
3.0913816129,2.21901314064,1.21917640394,3.38327432186,1.01591134312,0
2.6786568463,2.11037558476,0.882144930826,2.81141298951,1.03690396051,0
2.7971420484,2.53243482382,0.910246595741,2.76616471756,1.32283049535,0
2.63532307346,2.83769020522,1.1270330401,2.61228520858,1.51619300191,0
2.14324772696,2.69371291364,1.57908831022,2.3233410923,1.50427305969,0
1.83330620221,2.48385398299,2.51658795206,2.22080421474,1.59167050938,0
1.83625152104,2.48088316684,2.90401996552,1.7008277831,1.38363055542,0
4.70709546463,2.32422885286,1.93177110391,0.90217254252,0.809782987198,0
4.73048795829,1.3304432874,0.5881166916,0.280129877688,0.242638855565,0
4.4625737537,0.76745421328,0.241058451305,0.143634351037,0.105515925133,0
4.23110419973,0.478144487582,0.134737989994,0.111242918295,0.0669934128607,0
3.9670465086,0.303956012437,0.0945700340969,0.116137811391,0.0571134381567,0
3.51940901994,0.177878369013,0.0847637331438,0.141380335564,0.0618447509985,0
3.45229222817,0.127775574063,0.119039085955,0.209794102415,0.094188930903,0
3.4967424705,0.150592562919,0.202647765004,0.291301147014,0.150892210098,0
3.32161085575,0.24065521831,0.261325077603,0.260331829752,0.16314564383,0
3.39056832798,0.363266682905,0.276352417862,0.180611697323,0.135728444318,0
3.10097861875,0.384145354313,0.23897518972,0.108282625471,0.0903091220455,0
2.80858361276,0.329563475353,0.188724015252,0.0742582050665,0.0631844536144,0
2.76026494758,0.269174302245,0.149852457242,0.0738426165968,0.058334251274,0
2.79232539768,0.259179067252,0.144133100915,0.114674650973,0.0739972136454,0
2.7406728282,0.382233967263,0.218614189487,0.198509326628,0.107373022727,0
2.91200851153,0.594798724656,0.373246549442,0.322055752904,0.152634426135,0
3.71781764572,0.836338916973,0.568908605807,0.507778919979,0.218923028748,0
4.17990810091,0.74230707522,0.554562848469,0.573209265066,0.238099707535,0
3.92094671154,0.424694217492,0.39032574714,0.534355012301,0.221344202841,0
2.93324233887,0.192192854933,0.239383993566,0.453863062592,0.175162570385,0
2.63762600251,0.144330277314,0.231924338396,0.499895311182,0.172392279972,0
2.64549015291,0.148758919618,0.309867592126,0.595623167822,0.198571527598,0
2.90196695069,0.165618371311,0.531483598593,0.744526176243,0.290174098207,0
2.95126543834,0.214864332707,0.963713387261,0.940660208078,0.474608338302,0
2.94672355767,0.364798458691,1.58563896302,1.22206983985,0.715439242529,0
