delta,theta,alpha,beta,gama,Color
-17.4407159167,2.59823842516,-0.990650428199,43.7557238705,-14.0585895475,red
-19.17861659,2.9991162671,0.115666766352,23.4524253266,-14.0173935481,red
-20.9593261125,3.36225271167,1.21879468953,-2.84924199297,-3.20355740734,red
-22.7685431775,3.66585241445,2.21848542357,-27.4357938835,9.88589745882,red
-24.5910431333,3.88703567652,3.03389320034,-43.5081173178,14.9428814562,red
-26.410901602,4.00278335688,3.61330131834,-47.369433079,8.75848589797,red
-28.2117262163,3.99102210435,3.93888578908,-39.3646226747,-2.64502850344,red
-29.9768930763,3.83180380967,4.02583908267,-23.2891728968,-10.0823767972,red
-31.689777981,3.50853098103,3.91617448942,-4.61997813477,-9.16894102357,red
-33.3339715687,3.00917389992,3.66838409697,11.5929619681,-2.95547767331,red
-34.8934757733,2.3274127522,3.34467839384,22.2525376503,2.3483459957,red
-36.3528859241,1.46363024278,2.99786333196,26.6371111752,3.75463923523,red
-37.6975620498,0.425684716944,2.66003780172,25.819487548,3.40465463777,red
-38.9137886284,-0.770593909696,2.33512827913,21.6247222678,4.21355904311,red
-39.9889225944,-2.10123239687,1.99672590067,15.7171440311,4.83300276679,red
-40.9115350731,-3.53430514669,1.5918402503,9.15623395874,1.06281377966,red
-41.6715529663,-5.03051021634,1.05028460699,2.45484726743,-7.06684138978,red
-42.2603999519,-6.54412732109,0.298596669296,-4.0547890825,-12.1696022093,red
-42.6711282922,-8.02432753465,-0.723298933727,-9.85126104406,-6.77985769597,red
-42.8985290441,-9.41678314448,-2.04504111694,-14.1218780547,6.32909661817,red
-42.939212335,-10.6655155478,-3.65110779078,-16.0298817491,14.6459899243,red
-42.791655617,-11.7149136311,-5.47111443916,-15.197526174,9.20959104061,red
-42.4562196713,-12.5118479459,-7.37733686619,-12.0634774771,-4.3768225596,red
