delta,theta,alpha,beta,gama,Color
0.000652125465747,0.000606827870156,0.00476135762395,0.249914380483,-0.279166286205,red
0.00156817374562,0.00142118442397,0.0100848075656,0.219796099511,-0.156687756669,red
0.00336475663982,0.00295704558719,0.0186596809551,-0.00702069912633,0.488737724392,red
0.00661059898923,0.00561004737716,0.0309186792929,-0.418904346788,1.01197455529,red
0.0121057016954,0.00987887035127,0.0465826388794,-0.878971417755,0.327193418541,red
0.0209225468985,0.0163461603579,0.0642822385889,-1.17986248381,-1.38974445276,red
0.0344373028427,0.025636259418,0.0812388025483,-1.14226017608,-2.12666819672,red
0.0543455323043,0.0383470752183,0.0931143409901,-0.699907089675,-0.304500871106,red
0.0826558067202,0.054954808643,0.0941289291596,0.0672001437079,2.59881460398,red
0.12165787378,0.075696273968,0.0775538903381,0.969404230824,3.13641392437,red
0.17386742562,0.100441417619,0.0366779017559,1.79625396829,0.105838600557,red
0.241952188661,0.128572721195,-0.0337530611758,2.39717561878,-3.49395248951,red
0.328645253479,0.158889358925,-0.135763871263,2.69706204956,-3.69028196448,red
0.436652524854,0.189553431282,-0.266328194825,2.64453813295,-0.152501083174,red
0.568561134488,0.218092597969,-0.415887736032,2.14803961791,3.4495279253,red
0.726754721941,0.241468334036,-0.567649808966,1.07171533233,3.62962173158,red
0.913339879785,0.256212473664,-0.698057136535,-0.674807570536,0.682915605981,red
1.13008579186,0.25862722298,-0.778687169258,-2.98916672968,-2.22769565206,red
1.37837688098,0.245036716346,-0.779614625904,-5.46295617638,-2.7563231652,red
1.65917685552,0.212072727365,-0.67398771769,-7.39601772856,-1.31648376451,red
1.97300165986,0.156973455873,-0.443280769953,-7.97824167431,0.302467260286,red
2.31990028989,0.0778744183511,-0.0824321205439,-6.5890818389,1.15360851085,red
2.69944719331,-0.0259247980257,0.396091345622,-3.09060100369,1.47095080013,red
3.11075412429,-0.153729271224,0.96024592322,2.01295462324,1.41609929105,red
3.55251181763,-0.303260823314,1.5591007491,7.62058292007,0.537642227872,red
4.0230724273,-0.470519722891,2.1265902045,12.2815214731,-1.17853612063,red
4.52057586009,-0.649709156981,2.58808218772,14.5616771979,-2.47671647373,red
5.04310755307,-0.833249376785,2.86890425641,13.4187339579,-1.85669743674,red
5.58886651636,-1.01191276609,2.90361303099,8.53304170447,0.694771444449,red
6.15632960638,-1.17509635832,2.64482198658,0.585876011996,3.3815378824,red
6.74441108014,-1.31122586632,2.07063143404,-8.61045143199,3.80846414777,red
7.35262295723,-1.40826975202,1.18990907292,-16.3522166723,0.631896774581,red
7.98124124038,-1.45433483804,0.0448232656709,-19.8133605604,-4.82185968508,red
8.63147835677,-1.43831402139,-1.28982049614,-17.2002277093,-8.06261960875,red
9.30565508425,-1.35055971357,-2.71070133438,-8.79519234655,-4.31245734575,red
10.0073604775,-1.18355834772,-4.09352829936,2.73937590118,5.88453774523,red
10.741586663,-0.932580580986,-5.3035857737,13.1629940619,14.2807231065,red
11.5148220005,-0.596283544709,-6.2084787316,18.356500601,11.0885106867,red
12.3350817277,-0.177244775425,-6.69195030082,16.1709849646,-4.20295105845,red
13.211858634,0.317596800801,-6.66731898678,7.53110598199,-19.1421353191,red
14.155988502,0.876629562544,-6.08884037151,-3.78454110512,-18.6435683094,red
15.1794339754,1.48343067834,-4.95936152484,-12.6810463583,-0.885469038916,red
16.2949920282,2.11683906521,-3.33305512558,-14.9933176315,18.6578523097,red
17.5159314115,2.75127051306,-1.31263849437,-9.44175137743,21.7941666607,red
18.8555688828,3.35729606816,0.958812318312,1.6452260373,6.31418126955,red
20.3267953054,3.90249260689,3.31063801258,13.2504487115,-12.0557810415,red
21.9415678482,4.35256344991,5.56057435096,19.8744556924,-16.814120316,red
23.7103922456,4.67271698621,7.53217396025,18.0445595465,-7.30192493409,red
25.6418219653,4.82927543708,9.07169692733,7.94735586412,3.46162867601,red
27.7419958395,4.79146166087,10.0624483838,-6.6153562645,5.29468880565,red
30.0142282414,4.53328717824,10.4347734495,-19.9311305381,1.3368254204,red
32.4586594457,4.03544457656,10.1704554605,-26.9026333454,1.14086330537,red
35.0719672507,3.28709261382,9.3010166412,-25.1787763573,6.64355057004,red
37.847137785,2.2874174803,7.9003164797,-15.9175171225,9.20604942937,red
40.7732959828,1.04686159072,6.07275204572,-2.9201284282,1.27816675334,red
43.8356008154,-0.412072276445,3.93907419472,9.30688795307,-12.3262965152,red
47.0152137346,-2.05451310395,1.62217765584,17.5165119399,-18.0937620942,red
50.2893505791,-3.83345848977,-0.764857888613,20.754660541,-8.57444970116,red
53.6314270074,-5.69058060699,-3.12668726488,20.0858641911,8.91306576334,red
57.0113045913,-7.55760249522,-5.38860203259,17.3606217825,19.3890558737,red
60.395639953,-9.3582236626,-7.49441014384,13.8489136536,14.7932464029,red
63.748332061,-11.0105540943,-9.40025658641,9.54777952224,0.434710560786,red
67.0310529329,-12.4299988534,-11.0661429751,3.51115845003,-11.8253052746,red
70.2038410506,-13.532515286,-12.4473146573,-5.05282166772,-14.5039756074,red
73.2257389624,-14.2381380523,-13.487618516,-15.5998548486,-8.56591682217,red
76.0554622081,-14.474640128,-14.116496007,-25.7361417163,0.410825957563,red
78.6520891866,-14.1811792261,-14.2506349334,-31.8096324481,7.33505015654,red
80.9757587101,-13.3117722824,-13.8005787006,-30.4628805816,9.549889133,red
82.98835868,-11.8384412054,-12.6818140981,-20.4307405627,6.85841567831,red
84.6541898077,-9.75387683078,-10.8290820334,-3.62440081532,1.4533228076,red
85.9405904625,-7.07347721167,-8.21202013036,15.1741877044,-3.23083264906,red
86.8185109496,-3.8366326436,-4.84986562018,30.0014657137,-5.19394078644,red
87.2630285636,-0.107152037604,-0.822870177754,36.0682123601,-5.24664965219,red
87.2537977107,4.02724628559,3.7216666216,31.7030068113,-4.86634032835,red
86.7754291796,8.45641950949,8.5702494524,18.9755921527,-3.32540131005,red
85.8177886489,13.050256936,13.4515880825,2.71902240463,1.33679712371,red
84.3762020095,17.6620603229,18.0522998024,-11.5545162349,8.16419903847,red
82.4515594019,22.1327636317,22.0388552378,-19.8300442434,11.8744558059,red
80.0503193985,26.2958788681,25.0840447485,-20.8697689423,7.40901016781,red
77.1844223529,29.9830265775,26.895689595,-16.1491629606,-4.01143310601,red
73.8711233355,33.0298789589,27.2448952249,-8.71093975165,-14.390204393,red
70.1327532023,35.2823149585,25.9909537004,-1.6564508386,-15.2579921359,red
65.9964145111,36.6025651193,23.1001388961,2.99697696984,-4.9682990693,red
61.4936181198,36.8751117456,18.6561169896,4.70888971621,9.51980903003,red
56.659866629,36.0121082852,12.8604735711,4.1161191828,17.7096633506,red
51.5341905278,33.9580892888,6.02282952394,2.38730809717,13.394487536,red
46.1586416985,30.6937586474,-1.45893031331,0.61844310177,-0.542783464975,red
40.5777495172,26.2386714071,-9.12674787976,-0.491452833794,-13.9274537493,red
34.837948491,20.6526637021,-16.496313068,-0.658621832383,-16.8027108622,red
28.9869908665,14.035932227,-23.0936763311,0.131362461719,-7.31332605619,red
23.0733572025,6.5277113871,-28.4911775754,1.73759673844,6.59061686406,red
17.1456711719,-1.6964601909,-32.3395098715,3.83611209369,13.8284809749,red
11.2521188537,-10.4288458866,-34.3932200895,5.82153041131,9.84206509899,red
5.43987343285,-19.434898682,-34.5275875714,6.83681119077,0.0916290775139,red
-0.245469060257,-28.4597829119,-32.7455956232,6.06501230396,-6.27625312753,red
-5.76043550623,-37.2358343498,-29.1746363678,3.1882268071,-5.8311383929,red
-11.0641970854,-45.4907241715,-24.0535742102,-1.27171380182,-2.85586384381,red
-16.1190610021,-52.9560607177,-17.7116735469,-5.99556364262,-2.16484440192,red
-20.8909269294,-59.3761398694,-10.5415847185,-9.34506337004,-2.43551509768,red
-25.3497029445,-64.5165429265,-2.96903186363,-10.0729357561,0.988138739221,red
-29.4696774807,-68.1722813897,4.57797656676,-7.91258555958,7.72506637336,red
-33.2298485932,-70.1752026384,11.6976866903,-3.74430246327,10.4613916402,red
-36.6142158824,-70.4003946839,18.0385545381,0.76608840106,3.52366815148,red
-39.612037276,-68.7713544518,23.3169940832,3.91898671628,-8.4640834695,red
-42.2180457452,-65.2637150937,27.3281572348,4.78211512391,-13.9035513263,red
-44.4326186451,-59.9073719022,29.9497730311,3.62419676481,-7.02309159457,red
-46.2618942879,-52.7869016987,31.1397097449,1.71941729651,5.17929832388,red
-47.7178314564,-44.0402297693,30.9284205143,0.604826224926,10.829551644,red
-48.8182092159,-33.8555606413,29.4077410207,1.1883115754,6.39681825581,red
-49.5865674211,-22.466652619,26.7176106208,3.19904709754,-0.839510463748,red
-50.052089651,-10.1465753463,23.032238561,5.29902803945,-3.07804696386,red
-50.249431213,2.7998562462,18.5470415856,5.81449768229,-1.12579808371,red
-50.218498606,16.0447281984,13.4673386436,3.69345917919,-1.19661298201,red
-50.0041915842,29.2464684331,7.99938213817,-0.832991530081,-4.88401041012,red
-49.6561199091,42.0597691738,2.34394210925,-6.2350549811,-6.2881747472,red
-49.2283038299,54.1456657402,-3.30763388644,-10.3169734663,-0.266459692641,red
-48.7788656032,65.1814449266,-8.77523887445,-11.1923684772,9.14213176417,red
-48.3697199706,74.8700635303,-13.8903047366,-8.15487013182,11.8021060713,red
-48.0662701165,82.9487779364,-18.4953262546,-2.04808361734,3.3225412982,red
-47.9371117938,89.1967184042,-22.4433827277,5.03643952872,-8.73122181938,red
-48.0537465389,93.4411807363,-25.5983934565,10.5915058066,-12.5290428743,red
-48.4903078623,95.5624490684,-27.8367676394,12.6711035721,-4.95964979718,red
-49.3233079614,95.4970093956,-29.0509286662,10.591833748,5.41996877391,red
6.97677756556e-07,6.97677756556e-07,7.27008708626e-06,0.00172955351664,0.00567128258463,blue
8.50286273989e-06,8.42478296721e-06,8.44321862534e-05,0.0168385142062,0.0360423855621,blue
5.18794941171e-05,5.07819313089e-05,0.000484380795365,0.0765717324673,0.0753230110271,blue
0.000214413669232,0.000206629047249,0.00185341147584,0.215263183196,-0.0133985271147,blue
0.000683829894811,0.000646311745963,0.00537878243307,0.410915136151,-0.338041881419,blue
0.00181181418897,0.00167245924195,0.0127225084137,0.527007966409,-0.564359963704,blue
0.00417793093412,0.00374990532175,0.0256371799518,0.335269803833,-0.0166375722296,blue
0.00864930614482,0.0075125668519,0.0452517249731,-0.349505667266,1.26535473108,blue
0.0164265785252,0.013736013351,0.0711277949314,-1.48458929343,1.85682236287,blue
0.0290671884633,0.0232682049845,0.100305781494,-2.68786609506,0.299282400602,blue
0.0484794076151,0.0369171532534,0.126648356745,-3.30642638725,-2.60261224223,blue
0.0768860719091,0.0553039638872,0.140833228393,-2.6757410222,-3.76059582876,blue
0.116765622887,0.0787017932487,0.131315938892,-0.464701784208,-1.06909701868,blue
0.170783394283,0.10688812982,0.0863980738489,3.04810127991,3.48522826311,blue
0.241724582958,0.13903537407,-0.00279659418108,6.89679608013,5.16799069375,blue
0.332436821614,0.173658091628,-0.138969761911,9.62638120542,1.72421167382,blue
0.445787041341,0.208627566302,-0.315676980303,9.76089384821,-3.47420756095,blue
0.58463220612,0.241253923228,-0.515576828345,6.41353135011,-4.83463072354,blue
0.751798209089,0.268425745031,-0.710630732088,-0.191975858773,-1.05161524662,blue
0.950060795433,0.286792700269,-0.864637168423,-8.52846027231,3.25333967509,blue
1.1821267763,0.292978418287,-0.937980159437,-16.0494867219,3.07364244056,blue
1.45061719309,0.283812436701,-0.893985842052,-19.9452017373,-1.03250869526,blue
1.75805410798,0.256568823311,-0.70592886882,-18.1731389022,-3.85767518133,blue
2.10685077177,0.209196525465,-0.3635503971,-10.3940320719,-1.89456029178,blue
2.49930158986,0.140523404965,0.122040436988,1.60859743704,2.73589404804,blue
2.9375656334,0.0504146799155,0.71603704462,14.3071347026,5.05441403845,blue
3.42363871694,-0.060129414614,1.36085427488,23.5817513976,2.77858962171,blue
3.95931450745,-0.188942654234,1.98060811185,26.2570664299,-1.80510816716,blue
4.5461395299,-0.332726055381,2.4889906953,21.3842880353,-4.91830953489,blue
5.18536579991,-0.487140514565,2.79980084679,10.6603574921,-4.88366926593,blue
5.87790221284,-0.646953778548,2.83887076128,-2.25335741685,-2.34462364653,blue
6.62426616964,-0.80623379713,2.55580690382,-13.2144330115,1.61463021162,blue
7.42453896008,-0.958576453431,1.93387316454,-19.1992430061,5.81454376232,blue
8.27833060918,-1.09735226159,0.996485557717,-19.3065695647,7.74887827251,blue
9.18475945506,-1.21595688806,-0.190881919296,-14.7844026134,4.38794953262,blue
10.1424467432,-1.30805609549,-1.52410741072,-8.18897275775,-3.94889420126,blue
11.149521213,-1.3678220416,-2.86924795038,-2.15312696183,-11.3121020955,blue
12.2036284004,-1.39015873627,-4.07611964415,1.67173398697,-10.25688973,blue
13.3019439597,-1.37091006983,-4.99519358197,3.09780112039,0.1667614781,blue
14.4411944746,-1.30703997847,-5.49577874697,3.18380418657,11.4715109225,blue
15.617689429,-1.19677503593,-5.48318991382,3.47766534702,12.9385345067,blue
16.8273654682,-1.03970380233,-4.91266166032,5.08751843369,2.71359119576,blue
18.0658415141,-0.83683153747,-3.79812211867,8.01856569829,-9.38463664211,blue
19.328481564,-0.590592172019,-2.21452455393,11.0950562923,-11.5792187022,blue
20.6104596929,-0.304822911389,-0.293194591791,12.5109696583,-2.50330216131,blue
21.9068205336,0.0152913813411,1.78952766329,10.7521682631,7.53393493002,blue
23.2125321575,0.363300721772,3.82932367005,5.45713682696,8.07593305691,blue
24.5225345317,0.731602812311,5.61495111653,-2.2037515438,-0.199025481376,blue
25.8317897818,1.11159233699,6.95113563905,-9.85805675787,-7.17575860882,blue
27.1353376178,1.4938489736,7.68075213566,-14.8824739703,-5.32935917111,blue
28.4283533204,1.8683587643,7.70364985095,-15.566620648,2.3648216012,blue
29.7062026036,2.22475902934,6.98975428662,-11.9176651238,7.13997960737,blue
30.9644879464,2.55259656624,5.58471194877,-5.66829428477,4.72937674774,blue
32.1990812668,2.8415890404,3.60720816261,0.547807316962,-1.25077851344,blue
33.4061389424,3.08188101709,1.23808240305,4.44879005839,-5.0842973447,blue
34.5820991607,3.26429082302,-1.29761921619,5.15618591288,-5.04046003029,blue
35.7236658101,3.38054922519,-3.75364744334,3.51426545936,-2.8850950738,blue
36.8277833969,3.42353110255,-5.88803858327,1.51295253062,0.0423482667916,blue
37.891605957,3.38747904309,-7.48828298495,1.11727528081,3.67195912757,blue
38.9124644836,3.26821827684,-8.39341960085,3.13472993732,6.75568879596,blue
39.8878395848,3.0633630737,-8.51066127985,6.73178800818,6.23675743644,blue
40.815344566,2.77251126389,-7.824821546,9.84572982106,0.563989950483,blue
41.6927209543,2.39741831703,-6.39966714139,10.2607528237,-7.07629576548,blue
42.517847068,1.94213941633,-4.3712118446,6.79247959135,-10.4019349999,blue
43.2887584228,1.41312534802,-1.93382131035,-0.0130164202799,-5.83109469306,blue
44.003673933,0.819253448178,0.679248310258,-8.01296696567,3.47406526127,blue
44.6610189779,0.171773832992,3.21874299961,-14.3591118265,10.0271953789,blue
45.2594392093,-0.515842373145,5.44340376675,-16.6954938826,8.8410939875,blue
45.7978033096,-1.2281568467,7.14277989536,-14.100146248,1.66265252504,blue
46.2751965032,-1.94811499282,8.15681656206,-7.38580144049,-5.43753230152,blue
46.6909092068,-2.65748138393,8.39054365909,1.29441231107,-7.8467146086,blue
47.0444242683,-3.33734372897,7.82263811644,9.28424998049,-5.4158680315,blue
47.335402727,-3.96866946519,6.50713790163,14.3188656433,-0.782001534385,blue
47.563666082,-4.53289816905,4.56817534466,15.1622164584,3.60983338521,blue
47.7291739942,-5.01254973297,2.188238343,11.8503428775,6.28663915337,blue
47.8319990481,-5.39182398576,-0.408917023585,5.56161527002,5.9208846744,blue
47.872303813,-5.65716341245,-2.97906602052,-1.78380230115,1.73941076427,blue
47.850326328,-5.79775088524,-5.2800733689,-8.08168584347,-4.5741938334,blue
47.7663751016,-5.80592207493,-7.09418680179,-11.6485536254,-8.58676301681,blue
47.6208298833,-5.67748058033,-8.24812813836,-11.7217240186,-6.34037974939,blue
47.4141459529,-5.41190598459,-8.62920077886,-8.66406875263,1.47613398607,blue
47.1468620854,-5.0124464402,-8.19593206657,-3.76311983725,8.92497195915,blue
46.819610353,-4.48609348232,-6.98225944476,1.29804785962,9.35117434042,blue
46.433124051,-3.8434426679,-5.09485002166,5.06935861303,1.63457820677,blue
45.9882426621,-3.0984445999,-2.70371684161,6.80854721365,-7.82304162321,blue
45.4859148699,-2.26805218472,-0.0268859195454,6.62409515715,-10.4185259583,blue
44.927198803,-1.37177509573,2.68953896245,5.2474995155,-3.70728935627,blue
44.3132591379,-0.431154876014,5.19411169354,3.57353481078,5.87692254156,blue
43.6453636355,0.53082636721,7.25350622821,2.2159657636,9.41806161884,blue
42.9248798364,1.49038659026,8.67448923774,1.28144368158,4.3641070496,blue
42.1532675901,2.4236098269,9.32222903524,0.431264881242,-3.58027520657,blue
41.3320616285,3.30711153145,9.13309210056,-0.82332367712,-6.89372554526,blue
40.4628408277,4.1186802377,8.12065256438,-2.73792008905,-3.58072307533,blue
39.5471830691,4.83787632431,6.37434219355,-5.0592139202,1.90179575685,blue
38.5866058691,5.44657202418,4.05090925438,-7.01938783708,4.01431203834,blue
37.5824958302,5.929422102,1.35958479695,-7.63355413337,1.63807609173,blue
36.5360328888,6.27425984812,-1.45752549939,-6.17707753821,-1.64948226285,blue
35.4481139575,6.47241348217,-4.14790573387,-2.62628991896,-2.06406339074,blue
34.3192760631,6.51893508469,-6.47185466675,2.15711188337,0.365851569265,blue
33.1496164501,6.41273329814,-8.22435720149,6.63467301519,2.44048343456,blue
31.9387086162,6.15660481111,-9.25360364944,9.16752547974,1.76654831961,blue
30.6855155374,5.75716449833,-9.47444786003,8.73667754133,-0.819764988265,blue
29.3883016319,5.22467691722,-8.8755737361,5.46038640041,-2.76874317886,blue
28.0445467505,4.57279601522,-7.51972227604,0.627019563329,-2.656673578,blue
26.6508692557,3.81822574055,-5.53696361477,-3.80963002899,-0.915140024895,blue
25.2029640596,2.98031431665,-3.11170427264,-6.07486629538,1.33683335402,blue
23.6955527815,2.08058688635,-0.464833589884,-5.39410540049,3.06128826585,blue
22.1223354128,1.14221454017,2.16707015083,-2.39111210973,3.30150960881,blue
20.4759328979,0.189420108338,4.55336812888,1.1905964195,1.63562755391,blue
18.7478148473,-0.753170685243,6.48981157343,3.36925650146,-1.14289025549,blue
16.9282140651,-1.66121298125,7.816095033,2.98752547417,-3.44312740808,blue
15.0060386744,-2.51132981044,8.42920417955,0.386005683639,-4.13914271683,blue
12.9687952371,-3.28176733401,8.29162746524,-2.73363373691,-3.09359484496,blue
10.8025294091,-3.9529916016,7.43380484131,-4.26250026085,-0.560625020487,blue
8.4917832074,-4.50821043458,5.95055001939,-2.96256711638,3.1720446072,blue
6.01956579089,-4.93380938792,3.99167430723,0.686138068101,6.91523922997,blue
3.36733449027,-5.21969402205,1.74757767986,4.62170784766,7.77506568246,blue
0.514981465582,-5.35953502303,-0.568938302261,6.30300605954,2.85078422654,blue
-2.55918013121,-5.3509167804,-2.74298219497,4.18461337525,-6.77694082829,blue
-5.8784376739,-5.19539309077,-4.5780909214,-1.26777505713,-14.2835782103,blue
-9.46771507319,-4.89845462163,-5.91493847851,-7.61495891027,-11.7543938948,blue
-13.3536264241,-4.46940989673,-6.6462996128,-11.5546920139,1.49760707628,blue
-17.5645461239,-3.92117803234,-6.72664199778,-10.55441334,15.790358533,blue
-22.1306925996,-3.26999106011,-6.1752754371,-4.19202292742,18.4691195555,blue
-27.0842233748,-2.53500628104,-5.07271605136,5.46098126514,6.04631554991,blue
-32.4593410931,-1.7378335598,-3.55071763341,14.6160815021,-11.3448447096,blue
-38.2924119552,-0.90198713167,-1.77715908872,19.3617911849,-18.8555783213,blue
-44.6220990633,-0.0522752507593,0.0624472855169,17.3608412922,-10.8464794493,blue
-51.4895118111,0.785857959795,1.78473146618,8.90054371082,4.30240783479,blue
-58.9383672115,1.58702723501,3.22738609448,-3.15230630122,13.1427104418,blue
-67.0151544315,2.32662857544,4.26526605264,-14.4688593803,9.99367669564,blue
-75.7692952924,2.98157610756,4.82200601844,-20.9883819058,0.54711300092,blue
-85.2532989585,3.53103174888,4.87594103464,-20.545702854,-5.79410392326,blue
-95.5229124189,3.95710045351,4.45974247163,-13.7006289062,-5.1544255029,blue
-106.63726898,4.24546232855,3.65392520533,-3.40405270309,-0.866676350617,blue
-118.659038484,4.38591203497,2.57510324035,6.33812114726,1.78568401507,blue
-131.65458474,4.37277638544,1.36048802621,12.1828260309,0.826006561509,blue
-145.694135229,4.20518549779,0.150584743402,12.7737592022,-1.68996308175,blue
-160.851965401,3.88718115514,-0.927721101255,9.10746492296,-2.50033310088,blue
-177.206595028,3.42765730408,-1.77552913464,3.83977756904,-0.225150839871,blue
-194.84098989,2.8401383421,-2.3319280656,-0.0908286555021,3.46837555464,blue
-213.842761081,2.14240767238,-2.57845956551,-0.86827079762,5.16269324019,blue
-234.304353684,1.35600446975,-2.53765754175,1.40646540936,2.69701008842,blue
-256.323213009,0.505613904777,-2.26607832096,4.87809744426,-2.42486064772,blue
-280.001914644,-0.38161975865,-1.84298945238,6.94408361687,-5.95364533399,blue
-305.448252368,-1.27683510794,-1.35656668996,5.57517498703,-4.9397195742,blue
-332.775291735,-2.15024247198,-0.889883024861,0.298122406232,-0.640541611553,blue
-362.101404837,-2.97195862412,-0.5089393859,-7.56510806722,3.2403959251,blue
-393.550301327,-3.71288326173,-0.254491776198,-15.4065197449,4.59354399288,blue
-427.251066481,-4.34560503121,-0.13864517317,-20.2948077993,3.93041568075,blue
-463.338211135,-4.84531447651,-0.146295721559,-20.0007639804,1.90826736767,blue
-501.951735224,-5.19069424975,-0.240717810682,-13.7708470871,-1.85752112952,blue
-543.237209632,-5.36475716693,-0.372057728354,-2.67220235778,-6.39111555589,blue
-587.345884696,-5.35560468993,-0.487195613107,10.5731617163,-7.61875993169,blue
-634.434831401,-5.15707540277,-0.539318923904,22.2807368374,-1.92853558489,blue
-684.667116489,-4.76924888665,-0.495667546574,28.9010898962,7.87316341501,blue
-738.212010246,-4.19877057916,-0.342294241312,28.2039037585,12.6122192936,blue
5.93026093072e-07,5.93026093072e-07,6.17957402332e-06,0.00147012048914,0.00482059019694,red
7.50766722779e-06,7.44129942101e-06,7.46875099617e-05,0.0150074410711,0.0329139928993,red
4.652501359e-05,4.5560723161e-05,0.000435343231451,0.0694004907767,0.0704713631719,red
0.000190866913877,0.000183919687417,0.00164849711956,0.189432998067,-0.0336587385182,red
0.000591776929455,0.00055833429129,0.00460932967903,0.323123055182,-0.408095057048,red
0.00149905212681,0.00137683140593,0.0102388004658,0.291418918874,-0.607897623048,red
0.00326707977072,0.00290225827121,0.0189209845654,-0.119835068028,0.27764569042,red
0.0063513375842,0.00541858745387,0.0299371368905,-0.929518156343,2.02365049611,red
0.0113021033202,0.00919064255858,0.0411639198177,-1.77989995237,2.24744667218,red
0.0187595160029,0.0144248292508,0.0491974338582,-2.0193154944,-1.08515262964,red
0.0294516772364,0.0212357611252,0.0499262222451,-1.08113707457,-5.60802991941,red
0.0441957662183,0.0296213421751,0.0394468115703,1.05286946033,-5.34581934034,red
0.0639013304275,0.0394473220684,0.01512372327,3.63027884059,2.13245836685,red
0.0895765026714,0.0504432150225,-0.0234264720545,5.36502699647,10.4522689675,red
0.12233965791,0.0622124020167,-0.0736297885746,5.0722583239,9.62472087061,red
0.163437995161,0.0742571119183,-0.129711035426,2.36413478169,-2.21366188868,red
0.214272287092,0.0860155731602,-0.183049436077,-2.00416893214,-14.4126467224,red
0.276424581772,0.0969052700386,-0.22319036728,-6.36982219416,-13.8689047897,red
0.351682611305,0.106362886053,-0.239466182354,-8.89122771326,0.458869552244,red
0.442053907633,0.113871341755,-0.223037225071,-8.40247847198,15.235028732,red
0.549766056741,0.118969237051,-0.168998715687,-4.94842664081,16.1748454354,red
0.677253108308,0.121243421139,-0.0781036306923,0.260235719946,2.69742996036,red
0.827129271436,0.120308166105,0.0423198409652,5.40975206684,-12.0844290398,red
1.00215152599,0.115776148248,0.178553961068,8.84936616595,-15.1660038402,red
1.20517183693,0.107226204716,0.311874386626,9.68594394701,-5.75505320198,red
1.43907796058,0.0941714043197,0.420990740635,7.97191873448,6.1517166876,red
1.70672256343,0.0760317296951,0.485220119612,4.49339706207,10.8998251074,red
2.01084141095,0.0521164118588,0.487933830515,0.348181201686,7.17170392219,red
2.35396216843,0.0216210405994,0.419746486848,-3.45393394654,0.198978652598,red
2.73830837368,-0.0163535469628,0.280947542656,-6.21257491739,-4.84258654218,red
3.16570573712,-0.0627528262499,0.0827677585643,-7.56470315976,-6.28359593418,red
3.6374972493,-0.118486144756,-0.152815080539,-7.41898164209,-4.70138180026,red
4.15447044566,-0.184312140859,-0.394886393394,-5.90972238703,-1.01122373134,red
4.71679685588,-0.260700318531,-0.606985186523,-3.40180291925,3.41142840969,red
5.32398339433,-0.347679815803,-0.751782804003,-0.479267918634,6.18206695445,red
5.97483907861,-0.444684429207,-0.796477367374,2.17164817081,5.14641224989,red
6.66746454223,-0.55040004014,-0.718127021385,3.98822339002,0.514486199461,red
7.3992712397,-0.662622200316,-0.508115184146,4.74534663808,-4.75782599058,red
8.16703030234,-0.778139323738,-0.175096146979,4.59908735578,-7.03549017012,red
8.96694279953,-0.892664726421,0.253995241686,3.91078548809,-4.56959041088,red
9.79472142001,-1.00084003663,0.735097129571,2.98367285361,1.39138419833,red
10.6456793344,-1.09632226848,1.21043033757,1.92390651489,7.14296887722,red
11.5148272167,-1.17195611832,1.61406243272,0.721466964774,8.28801788929,red
12.3969785579,-1.22002828725,1.87921817275,-0.557639571978,2.7151000683,red
13.2868601088,-1.23259845872,1.94660758059,-1.667443623,-6.44584269153,red
14.1792223975,-1.20189806002,1.77281151574,-2.27602330337,-11.5040626973,red
15.0689446057,-1.12078338755,1.33766038661,-2.1947393826,-6.52013495431,red
15.951128169,-0.983224820329,0.649579258333,-1.5645647409,5.58929794467,red
16.8211755762,-0.78480772531,-0.251934128013,-0.838166503495,13.8160482198,red
17.6748559832,-0.523212759616,-1.29719960031,-0.5300414436,9.39178871453,red
18.5083631965,-0.198638599015,-2.39073965488,-0.880473323125,-4.40068283874,red
19.3183704737,0.185867019573,-3.4189493175,-1.66846119809,-14.5050745701,red
20.1020836882,0.624195181706,-4.26051920865,-2.32210310271,-11.1282180959,red
20.8572921054,1.10710192987,-4.79876588237,-2.27132129534,2.30838391856,red
21.5824115655,1.62228083208,-4.93477656412,-1.3262577032,12.9366648556,red
22.2765082049,2.15457658644,-4.60011736915,0.15645845271,11.4728353592,red
22.9392899544,2.68632726863,-3.7677172763,1.45184581015,0.662392289973,red
23.5710624458,3.19782724418,-2.45943454498,1.93220175174,-8.80204675972,red
24.1726561955,3.6679081961,-0.74892776509,1.54869396476,-9.45281490475,red
24.745335445,4.0746336422,1.24110063956,0.973362976863,-3.30881678637,red
25.2906998381,4.39609667189,3.34755003939,1.22485078439,2.44119008991,red
25.8105901115,4.61130365238,5.38094263015,2.9456148321,4.0375317287,red
26.3070055411,4.70111619343,7.1435149241,5.76395223374,3.68076810754,red
26.7820347551,4.64921132279,8.44940835085,8.18452761088,4.15558766369,red
27.2377962466,4.44301026995,9.14459914469,8.1895150185,3.89765229304,red
27.6763830698,4.07452294945,9.12418425934,4.33131368332,-0.422318017618,red
28.0998084092,3.54105906802,8.34497738139,-3.22712245228,-7.52213051838,red
28.5099535484,2.84576600468,6.83198126592,-12.3273428078,-10.7680629711,red
28.9085238149,1.99796403497,4.67804851766,-19.4234211805,-5.30591795987,red
29.2970178204,1.01325683512,2.03678356709,-21.0382788037,5.40436919873,red
29.676709791,-0.0866017165617,-0.890608604842,-15.4531258108,12.1812151111,red
