delta,theta,alpha,beta,gama,Raw Data,Color
30.9497249378,-2.2603849243,2.20888331751,-0.24456397867,-15.1488630084,93,red
33.2867122715,-1.21470595325,4.5859341956,-0.940571116541,11.3113510746,152,red
35.6310198751,-0.0399851138306,6.63829473229,-3.96141638184,26.2386362414,-225,red
37.9705423842,1.23689105989,8.23464259855,-7.35973900457,10.5235680688,322,red
40.2932340066,2.58406095376,9.28220110844,-8.8127020421,-17.562788798,-89,red
42.5872088521,3.96547418192,9.73018661061,-6.7105571971,-24.0353436127,-23,red
44.8408327289,5.34185038656,9.5698041147,-0.890344493326,-1.58605365406,228,red
47.0428057872,6.67178556246,8.83137223249,7.19666438716,21.2169381833,-241,red
49.1822323607,7.91297180353,7.57925474603,14.9172615355,16.2749936522,267,red
51.2486798811,9.02349695701,5.90536570578,19.377437725,-8.6146116169,23,red
53.232234709,9.96319248127,3.92199424019,18.5404825091,-20.7769083178,-107,red
55.1235635191,10.694994754,1.7545205256,12.1042138744,-5.26813974418,324,red
56.9139803313,11.1862732137,-0.465715054131,1.72114006153,16.4873827623,-242,red
58.5955135585,11.4100714589,-2.60833867238,-9.56795104505,15.650853882,195,red
60.1609682551,11.3462092653,-4.55064911197,-18.4320075382,-6.19124849488,135,red
61.6039821217,10.9822003512,-6.18400915645,-22.3936194332,-19.7923519648,-213,red
62.9190774378,10.3139497782,-7.41970696857,-20.5656366578,-7.06645455024,325,red
64.1017060285,9.34619661365,-8.19404412926,-13.7830723448,15.3325616798,-165,red
65.1482815853,8.09267320168,-8.47234637378,-4.18174082632,18.1062103569,114,red
66.0562002953,6.57596920717,-8.2514526776,5.57973030873,-2.43946781023,178,red
66.8238533767,4.82710192378,-7.56023530569,13.156422025,-19.9972952116,-269,red
67.4506304955,2.88480017478,-6.45788070962,17.1083836878,-12.5717546648,288,red
67.9369051477,0.794511652019,-5.02992849322,17.0788532379,9.83934713174,-179,red
68.2839926593,-1.39284608617,-3.38225367268,13.6210293386,19.2859797823,-40,red
68.4940793279,-3.62235209343,-1.63327807256,7.88236456422,5.60199717489,235,red
68.5701281322,-5.83671090967,0.0951606472095,1.30790956298,-12.6787445631,-283,red
68.5157725621,-7.97797593887,1.68767997028,-4.61011459984,-13.8475444687,188,red
68.3352068717,-9.98929953414,3.04509335706,-8.61490486627,0.296626704045,-99,red
68.0330708414,-11.8166522232,4.09290515533,-10.032901221,10.0561663527,-166,red
67.6143254777,-13.4104570712,4.78747765189,-9.03608276185,5.12307285845,252,red
67.0841216624,-14.7270830891,5.11907572215,-6.58674538522,-3.83704983088,-299,red
66.4476710724,-15.7301398711,5.11141024949,-3.98317863687,-2.79807051512,113,red
65.7101286258,-16.3915239181,4.81767726711,-2.21562169674,5.15137089373,43,red
64.8764915835,-16.6921816545,4.31343626573,-1.50571273933,5.11290072714,-139,red
63.9515255268,-16.6225606791,3.6871077747,-1.27920032135,-6.54052498312,336,red
62.9397323755,-16.1827287431,3.02920947625,-0.574892570732,-14.5887562068,-129,red
61.8453719779,-15.3821576671,2.42155099423,1.31760640129,-5.02460728817,144,red
60.6725370412,-14.2391953511,1.92749616033,4.30954179344,14.0115381369,141,red
59.4252656539,-12.7802768327,1.58418449594,7.35555303362,20.0225635504,-202,red
58.107667829,-11.0389413666,1.39745632795,8.85147713805,4.29310805322,313,red
56.7240446542,-9.05472348837,1.34015277081,7.48714978733,-16.0499814408,-71,red
55.2789903592,-6.87197289137,1.35439016164,3.16287087538,-18.4281240547,19,red
53.7774780068,-4.5386433947,1.35814220568,-2.58387881492,-2.08932809397,262,red
52.2249281665,-2.10508738827,1.25588905612,-7.05837798265,12.1476176469,-169,red
50.6272597273,0.377113684565,0.952459637497,-7.70771472004,8.81093523928,331,red
48.9909260718,2.85626272073,0.368636309514,-3.59511862062,-3.55354871886,60,red
47.3229417677,5.28159200421,-0.543374240619,3.79182260822,-5.66019065696,-30,red
45.6309015179,7.60422921083,-1.78680786217,10.9359887603,5.58652058489,356,red
43.9229840866,9.77806880178,-3.31180468477,13.7970109128,12.5948214308,-149,red
42.2079320187,11.7605355838,-5.01331629073,9.77048321232,1.36821974156,249,red
40.4950021216,13.5132357397,-6.73650625795,-0.820780868862,-17.687454419,134,red
38.7938833699,15.0024961656,-8.28971062147,-14.480299757,-20.9558775941,-139,red
37.1145792134,16.1997962732,-9.46398311988,-25.7728904399,-1.41147905221,339,red
35.4672487291,17.0820959615,-10.0573038587,-29.5799324284,21.1488222898,-165,red
33.8620029497,17.6320668185,-9.90072445103,-23.3747296973,22.9237414701,116,red
32.3086600156,17.8382415826,-8.88318321248,-8.44952741952,3.57274298675,243,red
30.8164695894,17.6951028134,-6.97162837505,10.4895122243,-15.1395614946,-201,red
29.3938223747,17.2031341841,-4.22347979681,27.1691689201,-15.9094755446,308,red
28.0479550476,16.3688470593,-0.789397246712,36.1668553004,-3.85433919264,-89,red
26.784651611,15.2047794298,3.09443629744,34.8334056409,4.30025229746,23,red
25.6079433757,13.7294596958,7.12410448526,24.0189754226,2.69317472356,324,red
24.5198170848,11.9673301696,10.9543107664,7.49516745894,0.657514496732,-171,red
23.5199481231,9.94862806424,14.2308228078,-9.53909872256,5.66888797638,355,red
22.6054732823,7.70921470265,16.625702146,-22.2620331028,10.5688420421,18,red
21.7708062562,5.29032852741,17.8714570761,-27.7427634827,3.69885272131,-5,red
21.0074907867,2.73822771331,17.7902248265,-25.6864953507,-11.9812445448,413,red
20.3040848996,0.103688586506,16.3146303348,-18.1820169565,-18.6103064128,-139,red
19.6460751054,-2.55866320385,13.4979893064,-8.58286630009,-5.29630818414,241,red
19.0158169748,-5.1912065145,9.51269704725,-0.0440297881417,15.4184581658,77,red
18.3924858415,-7.73438392795,4.63682338409,5.60039948809,19.903278151,-114,red
17.7520192189,-10.1279758367,-0.769755224022,8.18599764893,2.00774035145,379,red
17.067044005,-12.3125718985,-6.29706439724,8.810391209,-17.7141663981,-114,red
16.3067964526,-14.2311919305,-11.5210144369,9.00640835747,-15.870161731,125,red
15.4370448536,-15.8309933876,-16.039802284,9.87992223663,4.90122521063,144,red
14.420011985,-17.06500602,-19.5072340706,11.5016621994,18.6346375932,-181,red
13.2142888075,-17.8938329376,-21.6600775276,12.7900687473,8.41987737754,348,red
11.7747386699,-18.2872449801,-22.3372499179,12.0161854209,-12.0685098454,-69,red
1.16279626093e-08,1.16279626093e-08,1.21168118104e-07,2.8825891944e-05,9.45213764105e-05,1,red
2.00722718028e-06,2.00592585073e-06,2.08466081854e-05,0.00490527583432,0.0157650859148,161,red
1.99661004055e-05,1.97390310554e-05,0.000195964741155,0.0372911071704,0.0680864816985,-221,red
0.000101807794215,9.91500142835e-05,0.000925920091499,0.130054839976,0.0443756319243,253,red
0.000358331889904,0.000342182687482,0.00295657589768,0.269168480065,-0.257739677114,-45,red
0.00099505099804,0.000927254746135,0.00728725427934,0.34551432674,-0.554710571841,-115,red
0.00234552125237,0.00212259321429,0.0148988669003,0.193740872543,-0.0491261289646,241,red
0.00489813450408,0.00428260782286,0.0262792506737,-0.298643962275,1.19576806493,-262,red
0.00930815380628,0.00781888919047,0.040806385483,-1.07275955412,1.58960844172,183,red
0.0163948256899,0.0131479303731,0.0562124587643,-1.8288363332,-0.0579419755551,75,red
0.0271306443516,0.0206271173843,0.0684285345154,-2.0699392116,-2.40299459228,-187,red
0.0426322194215,0.0304939190323,0.0720346570359,-1.30324809841,-2.73736506392,273,red
0.064153282257,0.0428138376796,0.0612760855479,0.624803401048,-0.414160486553,-219,red
0.0930724521809,0.0574339688902,0.0313823834761,3.23193726463,2.28229382595,67,red
0.130870410217,0.0739408467713,-0.0201095181837,5.40850731724,3.13638223425,156,red
0.179096870648,0.0916271349514,-0.0922656419999,5.8640373521,2.31199380884,-263,red
0.239333195172,0.109476964336,-0.180054477049,3.84502079915,0.785465197331,282,red
0.313154327726,0.126176390165,-0.274189181632,-0.30008986497,-1.78816229833,-141,red
0.402090457662,0.140150417717,-0.361646321765,-5.1005861207,-5.39319047366,-19,red
0.507590964505,0.149628347498,-0.426878223856,-8.55966649162,-6.73723754021,272,red
0.630995538623,0.152739467234,-0.453610288298,-9.07998485823,-1.65684063513,-219,red
0.773521075301,0.147642411334,-0.426990707883,-6.23964254519,8.06697133147,260,red
0.936269254733,0.132684828617,-0.335855818908,-1.03911909708,13.1720928961,-78,red
1.12024738861,0.106574736878,-0.174973032128,4.47523019887,5.98113987429,-85,red
1.32638918313,0.0685377297206,0.0528932859644,8.05232615383,-8.8926394934,312,red
1.5555679157,0.0184410827187,0.335416054121,8.22165874234,-16.6813757748,-215,red
1.80860705981,-0.0431191440505,0.650141478499,5.02039929079,-8.17764250052,185,red
2.08629450134,-0.114768437177,0.965341885107,0.0699030708041,8.34842817121,-3,red
2.38939439467,-0.194352135379,1.24236647628,-4.15810536228,15.0252752309,-163,red
2.71864627598,-0.278993785193,1.43931918282,-5.57686790343,5.10394639035,349,red
3.07474918917,-0.365213386246,1.51579966543,-3.55039075105,-8.40162597237,-238,red
3.45833939438,-0.449090467698,1.43836548417,0.811915708467,-8.58174705809,100,red
3.86996821262,-0.526456334238,1.18613323812,5.25134440823,3.60148333626,130,red
4.31007744121,-0.593107618019,0.75568047723,7.46816411036,10.1529052251,-166,red
4.77897429272,-0.645027703849,0.164446883266,6.19252987696,0.166005324158,330,red
5.27681582357,-0.678594358654,-0.547980909547,1.75295383425,-14.1563448162,-107,red
5.80361135194,-0.69075483767,-1.32115861888,-4.09814911112,-12.4190001615,40,red
6.35924259213,-0.679161338589,-2.07793334648,-9.01653319959,6.4324753349,211,red
6.94349165606,-0.642272202067,-2.73145838935,-11.1515977484,20.7485288876,-216,red
7.55606749892,-0.57942566351,-3.19459733746,-9.92542317899,12.8185670303,294,red
8.19662745101,-0.490887645331,-3.390709836,-6.11395997983,-8.66215150269,-11,red
8.8647959555,-0.377870006052,-3.26441888011,-1.25431642875,-19.4408569169,-85,red
9.56018251348,-0.242516492787,-2.79083891908,3.20366326766,-9.46999170334,226,red
10.2823909552,-0.0878645107275,-1.98194952782,6.46588532786,6.64169021488,-218,red
11.0310098674,0.0822067796385,-0.889081183999,8.42613334372,10.3631132621,227,red
11.8055857123,0.263044170405,0.399242236945,9.32102157163,2.32246038082,85,red
12.6055918937,0.449318273848,1.76440363328,9.35092287838,-2.30130754536,-167,red
13.4304058006,0.635163404863,3.06930182034,8.4910102136,2.65932825408,265,red
14.279290223,0.8143529269,4.17316087683,6.50341156349,5.94022952411,-204,red
15.1513676982,0.980493437695,4.94765382602,3.10368852457,-2.66520341662,133,red
16.0455854722,1.12722954557,5.2923512427,-1.73737000681,-14.1902501607,170,red
16.96068049,1.24846240193,5.14766922026,-7.45527534246,-10.7957423648,-204,red
17.8951572852,1.33858739315,4.5037508028,-12.7528946093,7.89387682306,311,red
18.8472814786,1.39274388017,3.40400375805,-15.9037100154,20.0534846637,-198,red
19.8150797332,1.40705590788,1.94249534686,-15.4820688908,8.73246784437,-1,red
20.7963347864,1.37884020495,0.255165753278,-11.146950483,-13.8622405812,276,red
21.7885722558,1.30676744202,-1.49425339076,-3.96998343406,-19.3721771389,-262,red
22.7890498508,1.19097908221,-3.13186625764,3.96353704511,0.387497980131,252,red
23.7947572704,1.03316138994,-4.49263208785,10.4491469398,20.7378350255,-181,red
24.8024160074,0.836560097591,-5.43867789296,13.9916135024,14.0868702184,-205,red
25.8084567889,0.605910332981,-5.87496378905,14.1548290096,-13.5891578902,221,red
26.8089601334,0.347269424338,-5.76047805818,11.4391631365,-27.3390325037,-298,red
27.7995702846,0.067771592625,-5.1133145988,6.97164657412,-6.39800022536,131,red
28.7754084465,-0.224656073649,-4.00858632287,2.19477150606,26.9170153068,-39,red
29.7310044828,-0.521582826601,-2.56921969065,-1.50398392889,31.2387961871,-157,red
30.6602575904,-0.814345710261,-0.950798328676,-3.27015090205,-2.8461050673,292,red
31.5564348908,-1.09428539008,0.677517120986,-3.19485613379,-37.4993574187,-235,red
32.4122160967,-1.35293383603,2.15341812195,-2.36290728785,-30.5361934566,105,red
33.2197834953,-1.58215539713,3.34039702769,-2.38310205294,12.8845020894,69,red
33.9709447345,-1.77425893939,4.14254656365,-4.54278813317,43.6315291049,-216,red
34.6572759747,-1.92210068097,4.51326028937,-8.95134273865,25.7229208276,339,red
35.2702804232,-2.01918965462,4.45695491012,-14.1177187545,-20.8634324885,-154,red
35.8015635148,-2.0597999248,4.02405462851,-17.297056333,-43.6883431191,-21,red
36.2430205834,-2.03909715128,3.30035523431,-15.6385576317,-19.0694957026,134,red
36.5870168886,-1.953300271,2.39245353284,-7.73230470787,22.6671163503,-328,red
36.8265356604,-1.79989808498,1.41140794626,5.23898667146,35.9030108493,153,red
36.9552778095,-1.57792503154,0.457104732353,19.5074704849,12.2182661582,-183,red
36.9677064658,-1.28828261988,-0.39426463198,30.081388738,-16.2014838084,-243,red
36.8590363061,-0.934078868601,-1.09770967861,32.8790433256,-20.0860475567,114,red
36.6251697923,-0.520950808094,-1.64089579734,26.5686473605,-5.14677223269,-358,red
36.262590994,-0.0573242020895,-2.03948067283,13.1913953323,4.00372287608,108,red
35.7682400694,0.445446294642,-2.3272244727,-2.72039867121,-0.296412358138,-26,red
35.1393962375,0.973111592978,-2.5427037024,-16.0942659382,-2.71683937861,-254,red
34.3735912839,1.50877505694,-2.71522555003,-23.4237259838,7.55122334515,228,red
33.468560097,2.03335923704,-2.85294589764,-24.0730369889,18.0366901482,-279,red
32.4222248864,2.52627456888,-2.93594657407,-20.1814197848,10.1523542185,74,red
31.232709976,2.96625837974,-2.91612016482,-15.2168914774,-12.4974407783,73,red
29.8983845906,3.33234121165,-2.72443564872,-11.9293133234,-25.3548557353,-275,red
28.4179298398,3.60488710811,-2.28476349448,-10.8022108493,-13.3548384647,246,red
26.7904205175,3.76664305467,-1.53218722401,-9.87061507084,9.85917742642,-238,red
25.0154090287,3.80372772934,-0.432745910489,-6.0261484133,19.2252408433,-34,red
23.0930012638,3.70649498833,0.999022446271,2.90858043126,8.77052623791,178,red
21.0239192839,3.47021920466,2.68836509141,16.4859025369,-4.16188498411,-266,red
18.8095548418,3.09556823747,4.49745618151,31.2734344653,-4.11112161422,231,red
16.4520189309,2.58884173102,6.23315533873,42.0498530228,2.93934871066,-137,red
13.9541836046,1.96195481842,7.66538916383,43.9615318953,0.884349299127,-102,red
11.3197067766,1.23215417223,8.5543833624,34.6323774769,-11.3636446717,261,red
8.55303340699,0.421469490453,8.68349452551,15.328267426,-16.2318331543,-280,red
5.65937531887,-0.444074164346,7.89338687275,-9.25991586066,-1.35974136838,166,red
2.64467220445,-1.33544558229,6.11274095107,-32.5196749401,20.5782190372,-37,red
-0.484471680253,-2.22175898696,3.38069408003,-48.1490656838,24.1333288471,-181,red
-3.72088041774,-3.07154057865,-0.142965206672,-52.2515105404,2.40147113281,324,red
-7.05692519889,-3.85404770342,-4.18230314011,-44.4695829882,-22.1047814189,-138,red
-10.4846514032,-4.5405619069,-8.36495414518,-27.7631268339,-22.7155682833,208,red
-13.9958909789,-5.10557403039,-12.2556029227,-7.07252784768,-0.194207403029,193,red
-17.5823476021,-5.52779754536,-15.4001566491,12.4151743643,18.4227944331,-38,red
-21.2356527863,-5.79096794226,-17.3761595738,26.6769296941,12.8689498078,448,red
-24.9473959948,-5.88440324719,-17.8439893351,33.5796589086,-6.36030606523,-22,red
-28.7091353914,-5.80331694055,-16.5929190038,32.9492024313,-12.9274108789,180,red
-32.5124038232,-5.54889435977,-13.5763825268,26.2038519533,0.976476987056,297,red
-36.3487329914,-5.12816174731,-8.93169185257,15.7841461975,15.0564695735,-97,red
-40.2097146468,-4.55367936978,-2.98081199533,4.55536890205,8.27316102685,432,red
-44.0871071045,-3.84308311821,3.78939758356,-4.74649990285,-12.7998399534,52,red
-47.9729873953,-3.0184930381,10.7668616485,-10.0468374632,-21.7089020662,27,red
-51.8599499437,-2.10580933844,17.2708444542,-10.4550193221,-5.8495111649,332,red
-55.7413615416,-1.13392638175,22.620017842,-6.66176869623,17.3540253424,-163,red
-59.6116806861,-0.133893144677,26.2050185437,-0.918410743905,22.111980362,304,red
-63.4668370016,0.861965019819,27.5576762277,3.65314276889,5.20384220201,87,red
-67.3046574227,1.82095825436,26.4090968599,4.30776790775,-12.7496854706,-119,red
-71.1253253211,2.71097222902,22.7295699571,-0.053321558536,-14.438519897,336,red
-2.29070863402e-06,-2.29070863402e-06,-2.38701192666e-05,-0.00567870071297,-0.0186207111529,-197,blue
-2.50964013349e-05,-2.48400394146e-05,-0.000247819587143,-0.0482923327282,-0.0954051292991,131,blue
-0.000134845192516,-0.000131557273888,-0.00123740500646,-0.180571070257,-0.0925536787431,108,blue
-0.000483277526347,-0.000462280422995,-0.00401942731101,-0.376797626967,0.384827864735,-241,blue
-0.00132564603662,-0.00123539538844,-0.00969179650322,-0.415383035574,1.05512670656,268,blue
-0.00301748949002,-0.00272014030027,-0.0186979519366,0.0233308156692,0.251399569789,-259,blue
-0.00600571292235,-0.00519696035158,-0.030196260071,1.0088330568,-2.65917316644,-9,blue
-0.0108282298276,-0.0089237562648,-0.0418792742029,2.0704994283,-4.13736792451,157,blue
-0.018127259455,-0.0141157847028,-0.050346262504,2.32393074841,0.424898104685,-317,blue
-0.0286706224187,-0.0209346250375,-0.0518654040676,1.05776683285,8.55824318872,193,blue
-0.0433762496666,-0.0294815841032,-0.0432955445944,-1.61094699782,9.70611233038,-198,blue
-0.0633432023916,-0.0397986777907,-0.0230036500095,-4.54571440568,-2.40792873414,-113,blue
-0.0898911048949,-0.0518782930176,0.00841098356863,-6.07870510734,-17.6198628831,248,blue
-0.124600176818,-0.0656721700323,0.047849959668,-4.91438506332,-16.7622941343,-296,blue
-0.169334449485,-0.0810810295228,0.0901573193199,-0.918492704533,4.86987260333,177,blue
-0.226235926333,-0.0979136542933,0.12925808331,4.6284554902,26.5558413572,-37,blue
-0.297691584675,-0.115821842888,0.159637876594,9.43502475754,22.4594041811,-137,blue
-0.386277812611,-0.134223084793,0.177710899061,11.1265705154,-6.8077888379,336,blue
-0.494680749485,-0.152218230073,0.182737218477,8.35139046166,-30.8326054365,-173,blue
-0.625584951006,-0.168506378742,0.177118903894,1.5784374604,-22.8362060658,154,blue
-0.781528089135,-0.181305575524,0.165964050584,-6.8721548346,8.3281026182,90,blue
-0.964735135214,-0.18830407796,0.155794393753,-13.7180452783,27.6940037213,-165,blue
-1.17695177525,-0.186671292716,0.15244726188,-16.1502468506,15.4488876341,343,blue
-1.4192905994,-0.173146412447,0.158561982582,-13.0781612718,-10.3873862711,-151,blue
-1.69209439165,-0.144206990702,0.171324472871,-5.54585951856,-17.9794447939,48,blue
-1.99482070775,-0.0963127969891,0.18115828644,3.81818685103,-1.62855045014,156,blue
-2.32595933494,-0.0262212196271,0.171828466943,11.9376852352,13.2278582361,-201,blue
-2.68299036812,0.0686400002079,0.122234282407,16.4506377639,5.412126495,331,blue
-3.06237744826,0.189775981239,0.00998519164631,16.4501581918,-13.5084514485,-20,blue
-3.45958060836,0.337250502758,-0.183461807588,12.5844515609,-15.4041269093,5,blue
-3.86907469411,0.509378914557,-0.466807197382,6.53911327065,5.50798472538,312,blue
-4.28437173567,0.702516175225,-0.833260722733,0.158862116716,23.4196210735,-173,blue
-4.69805128015,0.910956591462,-1.25661929956,-5.33798434786,14.3490248683,307,blue
-5.10180076224,1.12695723722,-1.69025397521,-9.6299733049,-11.8999123874,68,blue
-5.4864673433,1.34089057605,-2.06976416923,-12.9458729007,-23.7634719751,-106,blue
-5.84212558717,1.54152150177,-2.31949543258,-15.3982307676,-8.14571819984,312,blue
-6.15817235381,1.71639007746,-2.36250073644,-16.4994604457,13.8211838048,-198,blue
-6.42345890746,1.85227727455,-2.13280675642,-15.2061809655,15.23298321,150,blue
-6.62646104945,1.93573641524,-1.58818466276,-10.4801188602,-2.31382480627,122,blue
-6.75548201155,1.95367594829,-0.72129227592,-2.06290141059,-13.2076003239,-243,blue
-6.79888174532,1.8939772355,0.432862718116,8.94877874796,-3.10725777237,201,blue
-6.74533418535,1.74612019114,1.7946676322,20.0490967916,12.7180982669,-266,blue
-6.58411942466,1.50178262781,3.2436650008,27.9218427739,11.2959475431,-9,blue
-6.30544851663,1.15538871061,4.6284435063,29.5888569529,-6.56276803423,116,blue
-5.90080306234,0.704598673055,5.78206178443,23.7105222024,-17.5094143138,-299,blue
-5.36326135441,0.150742646563,6.54160575041,11.4241685241,-7.17149661029,257,blue
-4.68778615895,-0.500803409572,6.76962424472,-3.8223053797,10.7992984823,-163,blue
-3.87145789168,-1.24031301942,6.3745598833,-17.5210471728,13.414355535,-58,blue
-2.91364312501,-2.0534976017,5.32712653047,-25.9020201332,-0.872712563758,245,blue
-1.81609422468,-2.92141666849,3.66990903017,-27.3950495248,-10.8542960566,-296,blue
-0.582978369226,-3.82053967328,1.5182787482,-23.0190207067,-2.12929960987,186,blue
0.779158971937,-4.72299236075,-0.94817499014,-15.551580981,12.6070419538,-86,blue
2.26148183117,-5.5970226718,-3.50322450046,-7.98704041178,10.3222514486,-150,blue
3.85299067344,-6.40770833879,-5.89871227195,-2.09896763482,-10.2318741382,311,blue
5.54068610445,-7.11790491832,-7.89325722223,2.19121656313,-24.1203827042,-243,blue
7.30977616476,-7.68940935057,-9.28106177655,6.36271942393,-11.1155970342,153,blue
9.14393009434,-8.08430456808,-9.91690284792,12.0015718546,17.0675431032,19,blue
11.0255657056,-8.26645420641,-9.7340541943,19.3393676817,28.9523582482,-266,blue
12.9361481378,-8.20311379884,-8.75287901479,26.4872351289,11.0202868481,247,blue
14.8564785544,-7.86661194796,-7.07897147736,29.9574352184,-15.9808385602,-245,blue
16.7669621104,-7.23603303059,-4.89090261594,26.3854552285,-22.5413727365,-9,blue
18.6478514071,-6.29881792688,-2.41888948464,14.596414794,-5.58356967171,-242,blue
20.479451555,-5.05220559398,0.0829664672448,-3.20334790625,10.3763596309,-23,blue
22.2422765986,-3.50443450717,2.36740431314,-21.8726751186,6.43852216222,215,blue
23.917181348,-1.67559278033,4.22415543117,-35.2268994159,-6.63969645998,-267,blue
25.485513089,0.402002515747,5.50606986064,-38.5176197566,-5.39305600592,247,blue
26.9293046262,2.68397157285,6.14771217998,-30.5185934805,11.4579879255,-108,blue
28.2314990884,5.11460002714,6.17333354046,-14.3442937935,19.332178174,-113,blue
29.3761870507,7.62810785481,5.69238405925,3.54643853033,2.42527063555,294,blue
30.3488409159,10.1504162511,4.88255892758,15.9988150649,-21.3161345575,-233,blue
31.1365437501,12.6013586725,3.96237971569,18.427073726,-21.8980685881,224,blue
31.7282148804,14.8972661096,3.1569848872,11.1123508378,2.00192930398,11,blue
32.114826667,16.9538300492,2.66183028131,-0.792246986795,19.6257396089,-133,blue
32.2896012596,18.6891265157,2.609432428,-9.74896461937,8.99013484531,371,blue
32.2481791176,20.0266786037,3.04411915544,-9.64549946157,-12.6828386024,-178,blue
31.9887595778,20.8984399377,3.90892360014,1.01066565378,-11.8787147174,122,blue
31.5122122642,21.2475811457,5.04717098487,18.1323714053,13.9307733428,85,blue
30.8221453908,21.030954557,6.21918810747,33.7892229012,29.1441251966,-168,blue
29.9249173244,20.2211244448,7.13251094766,39.8325754253,6.29876782309,384,blue
28.8295943664,18.8078837945,7.48224822968,31.7549402911,-33.7061466043,-66,blue
27.5478735529,16.7992140813,6.99685115458,10.9875221364,-43.006616254,43,blue
26.0939853322,14.2216602846,5.48341597362,-15.5193269076,-6.04823800915,232,blue
24.4845709653,11.120092933,2.86609424608,-38.32344938,38.6060393577,-181,blue
22.7385230657,7.55684367735,-0.788284406237,-49.6502052822,43.3854461131,305,blue
20.8767867465,3.61023257637,-5.26170813195,-46.5968298972,7.45000070965,-21,blue
18.9221267994,-0.627464572843,-10.1957629589,-31.8768468516,-26.3358257566,-28,blue
16.8988668689,-5.05253997795,-15.121455942,-11.9741247042,-25.9276248733,266,blue
14.8326010799,-9.55278820463,-19.5054632164,6.10877410032,-4.5752440146,-219,blue
12.7498782257,-14.010756785,-22.8079927144,17.7974793966,5.17109573315,260,blue
10.677864257,-18.3072021498,-24.5457303908,22.2752074357,-2.74114146022,84,blue
8.64399571624,-22.3246263837,-24.3523937344,21.843108557,-4.76113137447,-117,blue
6.67563892362,-25.9507666901,-22.0294560593,19.931649191,12.6151369919,301,blue
4.79975930231,-29.0819237439,-17.5807015894,18.9116523342,28.86532383,-205,blue
3.04259676782,-31.6260312502,-11.2260824035,18.8321321584,16.1326396808,168,blue
1.42934672194,-33.5053755414,-3.39254251127,17.6866094439,-19.5343320765,166,blue
-0.0161454586079,-34.6588783,5.31807655081,12.9762319701,-40.1157287956,-202,blue
-1.27166420314,-35.0438667074,14.1813807744,3.61587324202,-21.2660140059,324,blue
-2.31687341502,-34.6372815481,22.4179034701,-8.97186052985,16.6840317035,-174,blue
-3.13353979856,-33.436301505,29.2687251663,-21.2271897366,32.8765424579,52,blue
-3.70573246626,-31.4583798393,34.0712691257,-29.052853325,14.6414133253,232,blue
-4.01999597326,-28.7407023673,36.3272723695,-29.7286841676,-10.7147675942,-183,blue
-4.065485641,-25.3390847561,35.7557853487,-23.1216556108,-13.5113999499,299,blue
-3.83405468479,-21.3263447987,32.3255472108,-11.657098967,1.84388723474,-90,blue
-3.32029423578,-16.7902128567,26.2630627668,0.787421881903,7.53175829616,-50,blue
-2.52153665944,-11.830866038,18.0351563832,10.4506206214,-7.05709336345,301,blue
-1.43783170009,-6.55817962862,8.30752570947,15.0416232721,-20.1311135518,-197,blue
-0.0718928171965,-1.08878175579,-2.11646780823,14.4181665286,-7.79378814,263,blue
1.5709940465,4.45700595769,-12.3704148127,10.3929766109,20.8438026062,-33,blue
3.48309627332,9.958248355,-21.6053132459,5.74906180501,31.4398770663,-136,blue
5.65438089668,15.2963961105,-29.0678802423,2.88100577146,7.4166188404,325,blue
8.07266796542,20.3581111942,-34.1689952423,2.71430909951,-26.3675529314,-211,blue
10.7237905072,25.0378489819,-36.5354713129,4.45912662834,-31.3675032638,134,blue
13.5917664536,29.2401455358,-36.0401087143,6.26949482494,-2.02801344603,66,blue
16.6589796572,32.8815626776,-32.8074407763,6.34425098265,26.6597742302,-158,blue
19.9063654186,35.8922547293,-27.1951803009,3.85054320405,21.5084375067,344,blue
23.3136032525,38.2171413945,-19.7538079769,-0.735059242765,-8.61050179177,-154,blue
26.8593244082,39.8166883649,-11.1689098938,-5.93702849977,-24.924489078,43,blue
30.5213339112,40.6672999763,-2.19264631353,-10.0392688953,-7.77242819669,151,blue
34.2768331283,40.7613238221,6.42818852969,-11.9102945695,19.6443337924,-220,blue
38.1026299293,40.1066779056,14.0200397842,-11.4482382647,22.0837555387,316,blue
41.9753356289,38.7261324584,20.0398484909,-9.39364828184,-3.09677437208,-59,blue
45.8715573637,36.6562956496,24.1166600729,-6.66975879987,-24.3793507122,-10,blue
3.06978212884e-06,3.06978212884e-06,3.19883831795e-05,0.00761003547322,0.0249536433724,264,blue
3.33474603273e-05,3.30039093275e-05,0.000329141245426,0.0640119306835,0.12554182328,-200,blue
0.000182260242574,0.000177885911027,0.00167614109325,0.247563594149,0.150139958411,273,blue
0.000681896577156,0.000653643890333,0.00573630365563,0.580569920513,-0.334029992397,56,blue
0.00199556112756,0.00187053857684,0.0150559331526,0.88931435388,-1.13586150524,-90,blue
0.00491718581763,0.0044866760784,0.0325746314051,0.791004428594,-0.771956269507,301,blue
0.0106676361773,0.00943002189978,0.0605935348215,-0.103478738804,1.64548233538,-168,blue
0.0209753398844,0.0178725708964,0.0993418689046,-1.85234716708,3.87313110903,189,blue
0.0381353709241,0.031151387783,0.145526844131,-3.91732451136,2.13085381987,121,blue
0.0650456703366,0.0506405744642,0.191368589271,-5.20439100792,-3.65952053986,-185,blue
