Delta,Theta,Alpha,Beta,Gamma,Attention
4.51443336962,3.34499953994,1.5093791951,0.491936959959,0.1873008133,1
5.01924135621,2.81465149959,1.3884390246,0.352487888506,0.129073504703,1
5.01123389037,2.2345055878,1.65488505915,0.413285526085,0.11492212366,1
4.76793345884,1.90295877266,2.44266534288,0.630814858897,0.127502394208,1
4.80236895551,2.02132563667,3.90770463235,1.03040645776,0.172812132475,1
5.17825442414,2.63889382798,5.93135702586,1.62571895404,0.26853980036,1
5.41347876769,3.33769240352,7.08113983826,2.15419221017,0.41809299102,1
5.69993327925,3.9059862253,6.71980085696,2.58947745033,0.682996215622,1
6.64111300978,4.46262500655,5.3332556878,3.23596350409,1.19641657029,1
5.01397660372,3.04317533519,1.73208938161,1.78583566969,0.791345844212,1
4.68071860455,2.0074843052,0.490257471834,0.669659144248,0.2764801778,1
5.23720535847,1.57276766154,0.368517423669,0.434099262529,0.142276348131,1
5.72187948195,1.28664929805,0.406063888109,0.397915302459,0.110388643421,1
6.31495264983,1.09129892947,0.535098195669,0.453183935865,0.115704102791,1
6.85543490099,0.921081329192,0.806711863804,0.613197160961,0.152605580524,1
7.5653814842,0.824620104039,1.53207837425,1.05221299811,0.272843370541,1
6.47726369206,0.858989652044,2.9175805129,1.81671944667,0.532125087633,1
4.00472593441,1.22372563239,3.9269859922,2.30814294802,0.845619000679,1
3.23930890147,2.69068780684,3.89197506598,2.58718659754,1.24567411879,1
3.90017571779,4.64438681827,2.85900975062,2.14664204202,1.23278397879,1
4.63660670578,5.72988664454,2.3067040715,1.27843207596,0.753007575464,1
5.75888347374,6.44477733047,2.48102390891,0.92334279665,0.526794658683,1
6.71494540734,6.83101691899,2.64964060936,0.871620401696,0.493758066795,1
7.21639364863,6.67524694542,2.60557381949,1.0533650879,0.614472689177,1
6.22634630756,4.97912914042,2.05734903074,1.35969141652,0.821266979322,1
4.9604690808,2.93106897371,1.60183980575,2.01210368523,1.23255881714,1
3.75273973031,1.18590089344,1.39948709233,2.64023167598,1.56976476203,1
3.20484367414,0.506148471891,1.16382831834,2.54237554863,1.38316454266,1
3.71828364586,0.419897134903,0.960358899006,2.61296013354,1.25884798974,1
5.86110469624,1.7115736532,1.74673603598,2.61040733495,1.0835695575,1
5.04411084497,1.64241042712,1.48193479153,1.9923647887,0.880267012024,1
3.81440429058,1.30853327556,1.16167352742,1.42864104921,0.627879634794,1
3.15532119139,1.10060911548,0.99420417989,1.12897765057,0.479083416583,1
3.23495537117,1.10982637755,1.01698356741,1.06672818159,0.448988737661,1
4.15514119115,1.42545382856,1.31545049249,1.29135479327,0.556512428995,1
5.27256670815,1.8941105679,1.81618781746,1.74314411345,0.750094239174,1
4.47704649693,1.68537908249,1.77562579682,1.75773028815,0.720911220769,1
4.1833701007,1.62493791234,1.77587625698,1.91527655684,0.751685218662,1
4.47018766629,1.91923184768,1.61546431811,2.02963511693,0.777050769191,1
4.90538936938,2.53409625072,1.32012223092,2.036240623,0.755708295009,1
5.88567115779,3.5396014986,1.31003418709,2.44152684109,0.888537912727,1
4.72692257699,2.94136534284,1.04438338481,2.11508056679,0.809770670756,1
3.48224541475,1.96714626108,0.836662209317,1.73811452185,0.744361570261,1
