delta,theta,alpha,beta,gama
-5.42179824028e+36,-9.04974050168,-6.07968384298,-1.37643931276,-26.0475979184
-5.35711992775e+36,-7.96904760997,-6.45288694364,-8.43385904267,-14.2681102832
-5.27376314813e+36,-6.7705902276,-6.41161498575,-13.2632257068,10.0815563658
-5.1702236544e+36,-5.48563379777,-5.96339731582,-13.420649213,26.7099967505
-5.04490713734e+36,-4.14619687895,-5.14217476756,-8.2538259941,21.7337049682
-4.89612467247e+36,-2.7842374087,-4.00734968524,0.712832012702,0.612143180089
-4.72208797084e+36,-1.43086719912,-2.64064155439,10.3555496191,-18.0571460818
-4.52090442761e+36,-0.115608052044,-1.14071108086,17.1966398345,-20.4014869556
-4.29057196269e+36,1.13429174282,0.384093472808,18.7423069418,-8.22921443489
-4.02897364796e+36,2.2944567369,1.8241724989,14.3612709918,6.06544146969
-3.73387211525e+36,3.34387601478,3.07741650581,5.42274399075,12.4413398479
-3.40290373957e+36,4.26526935188,4.05736437789,-5.258059083,10.0080168686
-3.03357259221e+36,5.04531745737,4.69999772851,-14.3921061036,3.52662069979
-2.6232441581e+36,5.67475590871,4.96859689968,-19.2507248182,-2.8885619542
-2.16913881202e+36,6.1483437781,4.85633969447,-18.4510190589,-7.34481360095
-1.66832504834e+36,6.46472617967,4.38654350211,-12.3074883561,-8.21713733176
-1.11771245877e+36,6.62621153507,3.61058648743,-2.70660219984,-4.19614455302
-5.14044452813e+35,6.63848229363,2.6036434144,7.43894130301,3.05474357183
1.46109284587e+35,6.51025814419,1.45851564662,15.0387172771,8.45828391077
8.66360603414e+35,6.2529313992,0.277989229506,17.7771191449,7.5815176634
1.65051097253e+36,5.88019094255,-0.833741000217,14.8802391002,1.02878759195
2.50255984251e+36,5.40764359347,-1.77999359478,7.39998151401,-5.92818487087
3.4267132927e+36,4.8524321271,-2.48025804129,-2.13933662901,-8.04684636351
4.42739296794e+36,4.23284334179,-2.87792175651,-10.624244474,-4.21435485491
5.50924531012e+36,3.567900156,-2.94631857438,-15.4182141648,2.3774490813
6.67715108988e+36,2.87693711667,-2.69231197631,-15.1929067862,6.9844566237
7.93623524354e+36,2.17916606984,-2.15670613945,-10.238627431,6.38536755423
9.29187702035e+36,1.49324268193,-1.41104961971,-2.22107309878,0.841800320625
1.07497204447e+37,0.836843505906,-0.550840045302,6.4301271838,-5.69338854231
1.23156850985e+37,0.226261334957,0.314363670528,13.2449503155,-7.85578248729
1.39959772268e+37,-0.323972358989,1.07298206263,16.3531436622,-3.15326169353
1.57971011729e+37,-0.801426067077,1.62434850585,14.9324028737,4.9651145735
1.7725871145e+37,-1.19605625563,1.89105714175,9.39409143703,9.10469761095
1.97894233176e+37,-1.50043509449,1.82919293679,1.26119663541,4.67754107399
2.1995228273e+37,-1.70990855774,1.43508386631,-7.24681928931,-4.75364834123
2.43511037819e+37,-1.82267691811,0.747566656399,-13.831773061,-10.0553384124
2.68652279283e+37,-1.83979462064,-0.154775128013,-16.779626401,-5.66285619595
2.95461525773e+37,-1.76509279022,-1.16137909103,-15.4674041482,4.2520341498
3.24028171889e+37,-1.6050321464,-2.14183184808,-10.5273216307,9.89164394742
3.54445629753e+37,-1.36849767558,-2.96111982537,-3.58814878096,6.06658990156
3.8681147403e+37,-1.06654714516,-3.49627550248,3.32485024407,-2.74320188851
4.21227590359e+37,-0.71211914558,-3.65233795372,8.51348720322,-7.76667087703
4.57800327192e+37,-0.319701174955,-3.37549775804,11.1552403364,-5.27258812689
4.96640650982e+37,0.0950366711047,-2.66166007876,11.4149174936,0.498698622945
5.37864304688e+37,0.515628912953,-1.55928121486,10.0774838833,3.3627266228
5.8159196954e+37,0.925209212724,-0.166004913272,7.95630567065,2.38848784198
6.27949429981e+37,1.30690608482,1.38071602234,5.46597319948,1.52153618745
6.77067741725e+37,1.64423805067,2.91812235663,2.59489117242,2.73300841817
7.2908340281e+37,1.92150422969,4.27618939137,-0.787848281485,2.54358292565
7.84138527548e+37,2.124167933,5.29715517453,-4.5469707398,-2.47830810874
8.42381023227e+37,2.23924032291,5.85434450144,-8.07030356178,-8.63357639332
9.03964769417e+37,2.25567819669,5.86816549619,-10.3774215975,-7.72147646434
9.69049799696e+37,2.1648049249,5.31733164796,-10.5422793386,2.07681866448
1.0378024856e+38,1.96075034067,4.24371160317,-8.24507172894,11.5536471305
1.11039572255e+38,1.64089164286,2.74981270217,-4.13627138645,10.1854031216
1.18700911751e+38,1.20626409456,0.988712229875,0.262668011899,-0.944438028375
1.26782917807e+38,0.661901489605,-0.852795578159,3.1750532037,-9.82921465141
1.35304950259e+38,0.0170667240218,-2.57606215498,3.46177775325,-7.68828522187
1.44287097114e+38,-0.714661235163,-3.99483524498,1.33424750282,1.00006318734
1.53750193671e+38,-1.51547033848,-4.95878026902,-1.56180076926,4.98581611658
1.63715841632e+38,-2.36358729572,-5.37310855837,-2.8571296579,0.626740943808
1.74206428153e+38,-3.23374863949,-5.2115536007,-0.693401976214,-4.15802957136
1.85245144789e+38,-4.09787162546,-4.52073948925,5.12981669403,-0.987429773259
1.96856006269e+38,-4.9259153358,-3.41508590321,12.7328692547,7.37080994451
2.09063869054e+38,-5.68690865298,-2.06260753064,18.777063423,9.867224763
2.21894449612e+38,-6.35010581074,-0.66314658922,19.9226297311,1.0391995376
2.35374342344e+38,-6.88621705657,0.578378463988,14.4507203856,-11.4108791632
2.49531037099e+38,-7.2686537264,1.48034898914,3.24062669153,-14.6846451988
2.64392936216e+38,-7.47472560555,1.91068984695,-10.4191962578,-4.94798138276
2.79989371001e+38,-7.48673213406,1.80730724957,-22.1314218093,8.83192049262
2.96350617592e+38,-7.29289415721,1.18966639227,-28.1846429246,14.7173325518
3.13507912117e+38,-6.88807787158,0.159552889068,-26.9879589086,9.29980934748
3.3149346507e+38,-6.27426777703,-1.10951509297,-19.5027550831,-1.14947436997
3.50340474827e+38,-5.46075628215,-2.39326588655,-8.57065076846,-8.6839420205
3.70083140222e+38,-4.46403590809,-3.44573814168,2.41590566105,-10.312500684
3.90756672073e+38,-3.30739851911,-4.03300709773,10.8164728607,-7.21271864913
4.12397303584e+38,-2.02025777945,-3.96735364678,15.4813690258,-0.895857847486
4.3504229952e+38,-0.637217587747,-3.13733813538,16.7457525346,6.98858167811
4.58729964025e+38,0.80308122554,-1.52957013095,15.8324474358,12.1719487839
4.83499646996e+38,2.25929023331,0.761079174704,14.0185480451,9.23927687841
5.0939174886e+38,3.68880298871,3.53469457176,11.9735788973,-1.83136966349
5.36447723622e+38,5.04926454599,6.50321862688,9.56296420062,-12.4524943928
5.64710080027e+38,6.30007837254,9.31958859077,6.16023962035,-12.4949422482
5.94222380662e+38,7.4038464903,11.6160656772,1.24944423845,-1.50102934209
6.25029238808e+38,8.32768334446,13.0474965634,-5.02172295748,9.68386713038
6.57176312824e+38,9.04435684743,13.3345733573,-11.6216112548,10.3292696874
6.90710297827e+38,9.53322243742,12.3020075695,-16.8769729749,1.35434213756
7.25678914409e+38,9.78092482201,9.90691235055,-19.104302398,-6.62088276885
7.62130894089e+38,9.78184931702,6.25360705174,-17.3617607432,-5.81056159805
8.00115961178e+38,9.53830747642,1.59241236559,-11.9728817797,0.829088042153
8.39684810703e+38,9.06044154613,-3.69831314851,-4.54825575547,4.74402821916
8.80889081981e+38,8.36583711937,-9.14572156343,2.57381195487,2.33276957016
9.2378132742e+38,7.47884798075,-14.2284607158,7.28939549596,-2.03943552536
9.68414976071e+38,6.42965650073,-18.4302496372,8.67793119852,-2.90745605329
1.01484429141e+39,5.25310977389,-21.2950917407,7.44337776029,-0.605886541537
1.06312432278e+39,3.98738570542,-22.4778039864,5.55025878933,0.500875158296
1.11331084993e+39,2.6725549863,-21.7839473131,5.1670972513,-0.938089929978
1.16546031992e+39,1.34911100711,-19.1944100564,7.41959233613,-1.23552187995
1.21962977585e+39,0.0565350308473,-14.8717191956,11.592809213,2.37339571158
1.27587677644e+39,-1.16805052209,-9.14736674058,15.236335608,6.37203701482
1.33425930591e+39,-2.2911013245,-2.49163022841,15.2250571201,4.58070425119
1.39483567322e+39,-3.28371102647,4.5307661411,9.36703986185,-3.26982731697
1.45766439973e+39,-4.12248399988,11.3144065456,-2.18261899111,-9.70245699867
1.52280409455e+39,-4.79019632133,17.2707752952,-16.4534954687,-7.7559307318
1.5903133164e+39,-5.27622538226,21.883853535,-28.5160182448,0.762677910305
1.66025042115e+39,-5.57673570952,24.7582185071,-33.4190937483,7.47955536615
1.73267339388e+39,-5.69461804641,25.6550000728,-28.395436993,7.14385168106
1.80763966445e+39,-5.63919085163,24.5123297906,-14.310665205,2.56040163175
1.8852059055e+39,-5.42568349691,21.4485348022,4.3919522502,-0.574359574947
1.96542781158e+39,-5.07452504267,16.7481391198,21.3373746727,-1.10825951756
2.04835985844e+39,-4.61046314473,10.8325117169,30.7853775648,-2.39392483539
2.13405504116e+39,-4.06153976925,4.21848983688,29.967564758,-5.8450946984
2.22256458993e+39,-3.45795691927,-2.53066420225,20.114315886,-7.57433722916
2.3139376623e+39,-2.83087188118,-8.85706485103,5.71941920975,-2.95370396015
2.40822101057e+39,-2.21116467257,-14.2577829372,-7.55233343393,6.63598280333
2.50545862324e+39,-1.62822123895,-18.3276232916,-15.2851798011,13.4687774576
2.60569133909e+39,-1.10877467356,-20.79134066,-15.945058267,10.5890415484
2.70895643279e+39,-0.675844278821,-21.5226880374,-11.070802143,-1.02905456579
2.81528717082e+39,-0.34780992035,-20.5490655984,-4.10575302149,-12.6862307024
2.92471233634e+39,-0.137659367357,-18.0420101179,1.42069400717,-15.3314988423
3.03725572214e+39,-0.0524484448946,-14.2951634397,3.43895697143,-7.08016636021
3.15293559009e+39,-0.0930109480218,-9.69246346249,1.96362513572,5.72267976612
3.27176409643e+39,-0.253941065183,-4.66996049669,-1.3017830196,14.0432295437
3.39374668139e+39,-0.523846350878,0.325120027903,-3.99454778212,12.820507769
3.51888142235e+39,-0.885847479832,4.87448283863,-4.21126486838,3.52186771147
3.64715834937e+39,-1.31829412658,8.62459208215,-1.30640685272,-7.85934043583
3.77855872198e+39,-1.79566797261,11.3151281269,3.83414636281,-14.3453068423
3.91305426641e+39,-2.28964237576,12.797663576,9.10725351156,-11.2382988758
4.05060637196e+39,-2.77026146623,13.0431406915,12.0197391044,0.634955026894
4.19116524558e+39,-3.20719453222,12.1378590742,10.7640823962,13.3332928748
4.33466902348e+39,-3.5710174117,10.2687972018,5.11379357063,15.9850055592
4.48104283865e+39,-3.83446924305,7.70010751423,-3.28492051909,4.52338593913
4.63019784294e+39,-3.97363188685,4.74342375701,-11.4301494739,-12.0572362337
4.78203018245e+39,-3.96898310266,1.72510102351,-16.1417585057,-18.2119784749
4.93641992474e+39,-3.80628124498,-1.04633737729,-15.4168955456,-7.18897756094
5.09322993623e+39,-3.4772460272,-3.30941843673,-9.34510048858,10.896808884
5.25230470826e+39,-2.98000690538,-4.87290545495,-0.133270932343,18.4993798154
5.41346912964e+39,-2.31930122934,-5.6309595483,8.79250534364,8.47899317856
5.57652720396e+39,-1.50641654632,-5.56916540678,14.2042161791,-8.81096381845
5.74126070914e+39,-0.558881206237,-4.76123034299,14.3766508041,-16.6428081863
5.90742779701e+39,0.500081873819,-3.35708219398,9.7098767358,-8.85582168159
6.07476153001e+39,1.64231130262,-1.56392289624,2.42016924626,5.30194162157
6.24296835227e+39,2.8356382031,0.377597916671,-4.5090343321,12.2485731545
6.41172649183e+39,4.04495521973,2.21959940168,-8.59307133591,7.75635393916
6.5806842905e+39,5.2333873444,3.73300583859,-8.75935801998,-1.16852116991
6.74945845769e+39,6.36352660263,4.73093227742,-5.57533039124,-5.94874753296
6.91763224419e+39,7.39868909237,5.08723030133,-0.804712905304,-4.98547805182
7.08475353147e+39,8.30415255008,4.74850526108,3.43187645524,-2.23367877591
7.25033283207e+39,9.04833710511,3.73860292735,5.51847424717,-0.354908765151
7.41384119579e+39,9.60389589204,2.15530514803,4.8967535343,1.55929268441
7.57470801684e+39,9.94867907757,0.159637685843,2.12039671232,3.98874136737
7.73231873591e+39,10.0665295483,-2.04119731086,-1.55496666491,4.38509891626
7.88601243168e+39,9.94787108055,-4.21562679092,-4.78587820883,0.788866894664
8.03507929516e+39,9.59006168567,-6.13203791855,-6.62427113865,-3.91282282883
8.17875798065e+39,8.9975009256,-7.58304644739,-6.67355452253,-4.5717602652
8.31623282629e+39,8.18149201741,-8.40708845889,-4.9739701465,-0.649730654575
8.44663093723e+39,7.1598649533,-8.50506772989,-1.83772526402,2.50948992483
8.5690191239e+39,5.95637276341,-7.8503689478,2.20217638755,0.856480965397
8.68240068795e+39,4.59988507142,-6.49122606541,6.36008006505,-2.31804915292
8.78571204781e+39,3.12342010243,-4.54516908628,9.6453773815,-0.718521439777
8.87781919595e+39,1.56306935167,-2.18609507251,11.0925319845,5.21581008152
8.95751397949e+39,-0.0431313682331,0.374579291389,10.0896554832,7.02712463958
9.02351019577e+39,-1.65634243971,2.91040120301,6.6105605478,-0.849409671432
9.07443949427e+39,-3.2380405623,5.20325428361,1.23457625873,-11.4604463031
9.1088470761e+39,-4.75108619166,7.06491301068,-4.99271760547,-11.3550605933
9.12518718231e+39,-6.16070248501,8.35448417368,-10.7468399203,2.58928294839
9.12181836198e+39,-7.43533387501,8.99002422845,-14.6369607345,16.3691930113
9.09699851104e+39,-8.54736131547,8.95333118128,-15.4935899036,13.3355851624
9.0488796727e+39,-9.47366036764,8.28771423787,-12.7343309103,-5.2882580196
8.97550259036e+39,-10.195996781,7.08935197361,-6.69173457911,-19.4410849103
8.87479100355e+39,-10.7012616572,5.49356377826,1.28983037456,-12.489015259
8.74454567783e+39,-10.9815555756,3.65784278219,9.12958714943,8.70557876743
8.58243815905e+39,-11.0341384691,1.74377078006,14.6308990559,20.6287471683
8.38600424279e+39,-10.8612686367,-0.100055767039,16.2325937305,9.89726389925
8.15263714936e+39,-10.4699560797,-1.75216419725,13.5889901809,-11.3544316343
7.87958039516e+39,-9.87164737323,-3.12782876323,7.73979622085,-19.5713567703
7.56392035072e+39,-9.08184499101,-4.18310182582,0.78528350688,-6.59762227103
7.20257847621e+39,-8.11965719367,-4.91293793955,-4.86362773305,11.9428617517
6.7923032248e+39,-7.00728411854,-5.34407999969,-7.4469156911,15.51162597
6.32966160456e+39,-5.76945914161,-5.52425660336,-6.65116841627,2.05590040769
5.81103038936e+39,-4.4328693874,-5.50973573038,-3.80147640145,-11.0026815504
5.23258696936e+39,-3.025580449,-5.35340002932,-1.23535956779,-8.40889694961
4.59029983145e+39,-1.5764863276,-5.09524421266,-1.06890651758,4.90004110463
3.87991866008e+39,-0.114791812796,-4.75657022706,-3.93733450366,10.78244279
3.09696404853e+39,1.33047800378,-4.3384234493,-8.41435152727,0.756449888416
2.23671681073e+39,2.73094894267,-3.82417803369,-11.5562755843,-13.3449856345
1.29420688338e+39,4.05935229217,-3.18567680827,-10.4299438116,-13.5200334401
2.64201807641e+38,5.28995795196,-2.39193328933,-3.87435966862,2.85023740578
-8.58805220345e+38,6.39897894899,-1.41906868984,6.50258022853,19.4459094471
-2.08060774144e+39,7.36494648107,-0.259895361131,16.7682666344,18.8267648212
-3.4072988798e+39,8.16906483594,1.06851367804,22.4497903186,0.740317396633
-4.8452846555e+39,8.79555666436,2.52064787594,20.7514837012,-18.5911985234
-6.4012977763e+39,9.23199651911,4.02253331992,11.9872374591,-23.0812099994
-8.08241192139e+39,9.46961546859,5.47590738459,-0.555101018144,-10.3831133429
-9.89605653087e+39,9.50355516873,6.76609640583,-12.1882553306,9.11986731284
-1.18500321148e+40,9.33305803047,7.77277163567,-18.9285253056,22.3115849168
-1.39525260959e+40,8.96158933703,8.38251379053,-19.0493193816,21.1901268862
-1.62121292011e+40,8.39688682905,8.50185182194,-13.4594451484,5.6496757676
-1.86378524162e+40,7.65092581591,8.06923882164,-4.95467284434,-15.7222956123
-2.12391445185e+40,6.73978274686,7.06444195794,3.13203067431,-27.9421403501
-2.4025910203e+40,5.68338652625,5.51415180346,8.2501709032,-19.194361354
-2.70085288167e+40,4.50516178775,3.49315562622,9.44886846445,6.62176896434
-3.01978737153e+40,3.23157803769,1.12092709342,7.46098282076,28.554014833
-3.36053322569e+40,1.89161717888,-1.44614394657,4.08792810772,25.8607827779
-3.72428264465e+40,0.516165316831,-4.02635494747,1.19142348305,-0.252155853676
-4.11228342431e+40,-0.862668900229,-6.42727541458,-0.215535552019,-24.9729665861
-4.52584115427e+40,-2.21230473508,-8.46211065779,-0.323653138234,-24.1183931555
-4.96632148464e+40,-3.50049607594,-9.96633095642,-0.163702737853,0.118619103749
-5.43515246241e+40,-4.69617104815,-10.8128688047,-0.762661894545,21.1930564828
-5.93382693802e+40,-5.77027329436,-10.9242377729,-2.34717169551,17.1789268311
-6.46390504284e+40,-6.69657030851,-10.2802234519,-4.10057085215,-5.45364305889
-7.02701673782e+40,-7.45239424195,-8.92028334625,-4.6426255111,-20.1016987348
-7.62486443346e+40,-8.01928688033,-6.94042879444,-2.9618068648,-10.5052828051
-8.25922568104e+40,-8.38353035602,-4.48502284415,0.762667673129,11.6129253816
-8.93195593466e+40,-8.53655119532,-1.734445749,4.99369711748,21.0910626326
-9.64499138344e+40,-8.47518552565,1.11010740165,7.51730073994,7.90889170672
-1.04003518528e+41,-8.20179284224,3.84326969699,6.65108573105,-13.1219459297
-1.12001437733e+41,-7.72420973572,6.27208697435,2.29484002102,-20.5359078987
-1.20465632161e+41,-7.05554218092,8.2310821939,-3.81999900376,-9.14117712769
-1.29418989916e+41,-6.21380299845,9.59450735822,-8.88472540724,7.6853626135
-1.38885358097e+41,-5.22140679508,10.28480562,-10.3966776298,15.0293629202
-1.4888957499e+41,-4.10453747329,10.2767282475,-7.43265638213,10.614455972
-1.59457502803e+41,-2.89240957165,9.59695642238,-1.14718205161,2.00388093863
-1.7061606092e+41,-1.61645145509,8.31946427054,5.74920536085,-4.68735078531
-1.82393259612e+41,-0.30943716295,6.55728478165,10.2725486973,-8.78548027206
-1.9481823418e+41,0.995411004672,4.45169333112,10.5771417553,-10.1122461826
-2.07921279452e+41,2.26532761169,2.15997882226,6.78956629764,-6.20958743535
-2.21733884576e+41,3.46889212821,-0.157057457059,0.851109679722,3.09316067458
-2.3628876806e+41,4.57687197931,-2.3468738489,-4.52227197647,11.7585622363
-2.51619912951e+41,5.56299132602,-4.27542435896,-7.1939355527,12.1695931761
-2.67762602103e+41,6.40459774459,-5.83526096535,-6.56493528775,3.59524877869
-2.84753453405e+41,7.08320565704,-6.9510826684,-3.66667418467,-6.48594013568
-3.02630454909e+41,7.58490356948,-7.58249820342,-0.408452043686,-10.2630646864
-3.21432999708e+41,7.90061650828,-7.72401302087,1.53596367442,-7.05403373419
-3.41201920478e+41,8.02621851458,-7.40248755448,1.56725901867,-1.80536192004
-3.61979523522e+41,7.9624978741,-6.67246261688,0.316710863427,2.00966860945
-3.83809622209e+41,7.71498947207,-5.60981693454,-0.870771460886,5.11985212037
-4.06737569629e+41,7.29369603777,-4.30431213366,-0.783302662636,8.04220714913
-4.30810290325e+41,6.71271693556,-2.85173881796,0.92864994861,7.45269159022
-4.56076310916e+41,5.98979514619,-1.34649036061,3.49316023311,0.259103781806
-4.82585789443e+41,5.14578783919,0.124659169224,5.36265837544,-9.62149438548
-5.10390543242e+41,4.20406488099,1.48701215306,5.02053842023,-12.6983858828
-5.3954407515e+41,3.18983998171,2.68038302458,1.86286895027,-4.42980960828
-5.7010159783e+41,2.12944129885,3.65959628384,-3.30100875846,7.84046436985
-6.0212005602e+41,1.04953567856,4.39348327251,-8.41838366957,11.8251451507
-6.35658146454e+41,-0.0236702029851,4.86306980028,-11.0099243467,4.09644206748
-6.70776335258e+41,-1.06522060684,5.0597316695,-9.29747545057,-5.99236401498
-7.07536872564e+41,-2.05215306939,4.98402991305,-3.12809679634,-7.37150251814
-7.46003804103e+41,-2.96414817258,4.64566990287,5.74701645903,0.00329846452553
-7.8624297953e+41,-3.78405272944,4.0645386419,14.1804320525,5.93721893224
-8.28322057221e+41,-4.49826173347,3.27224553943,18.7315833023,2.92539247648
-8.72310505272e+41,-5.0969576599,2.31331156205,16.9785833876,-4.68553127415
-9.18279598432e+41,-5.57420037503,1.24528270977,8.61206634256,-6.38017938629
-9.66302410688e+41,-5.92784545201,0.137412438199,-4.09882710612,0.920587517363
-1.0164538032e+42,-6.15926710431,-0.932195001091,-16.8103681842,8.09988709199
-1.06881040734e+42,-6.27288515009,-1.88108665178,-24.6446104612,4.70385479779
-1.1234506024e+42,-6.27552936059,-2.62873209098,-24.2926296528,-6.81920710718
-1.18045448789e+42,-6.17569966151,-3.10446941304,-15.6988187042,-11.7319022397
-1.23990384978e+42,-5.98279467288,-3.25660986457,-2.34147462513,-0.504290711187
-1.30188212066e+42,-5.70638840693,-3.06171911381,10.2264379812,16.655253703
-1.3664743333e+42,-5.35562996177,-2.53264185703,16.9783403739,18.3592817187
-1.43376706718e+42,-4.93882002271,-1.72349555973,15.8869587144,-2.64958079276
-1.50384838784e+42,-4.46318942861,-0.729845941006,8.96394086653,-27.0983939026
-1.57680777841e+42,-3.93488218411,0.317225638162,1.21566874968,-27.7217180413
-1.65273606304e+42,-3.35913282967,1.26348557042,-2.06924355723,-0.0442851485893
-1.73172532171e+42,-2.74061819368,1.94950703609,1.66912636145,30.4447776499
-1.81386879599e+42,-2.08394801884,2.23234133324,10.605992942,34.4511427474
-1.89926078518e+42,-1.39423908604,2.00823765454,19.242793859,9.09243903705
-1.98799653244e+42,-0.67770370381,1.23325477763,21.217713902,-21.2220836532
-2.0801721001e+42,0.0578169718974,-0.0615558759268,12.7607654433,-31.5411224435
-2.17588423379e+42,0.802437342495,-1.76339575651,-5.03499351987,-18.7792318503
-2.27523021446e+42,1.54398254351,-3.68153314424,-26.3216407127,2.1059856678
-2.37830769791e+42,2.26795191943,-5.5625617174,-42.9490481494,16.8592629242
-2.48521454065e+42,2.95770733332,-7.11646713125,-48.0601404231,21.44040259
-2.59604861175e+42,3.59488363445,-8.05123611982,-39.0907030928,16.9025465598
-2.71090758932e+42,4.1600052936,-8.11221440558,-18.7781164259,3.94309043223
-2.82988874108e+42,4.63328104626,-7.12131386506,6.18392563459,-13.7299801318
-2.95308868774e+42,4.99553627289,-5.01070291974,28.0591342625,-25.5962976599
-3.08060314825e+42,5.2292365753,-1.84583785281,41.1099998874,-20.8110235541
-3.21252666578e+42,5.3195525763,2.16633310469,43.4155150194,-0.308258501922
-3.34895231303e+42,5.25541042997,6.68647461545,36.8200571541,20.7223047916
-3.48997137579e+42,5.03046814812,11.2696099534,25.3161488162,25.6528825493
-3.63567301316e+42,4.64395704408,15.407533366,12.8690895044,11.9056264474
-3.78614389298e+42,4.10132951593,18.5827478073,1.81666965974,-7.5158593911
-3.94146780095e+42,3.41465864487,20.3280505348,-7.47945428168,-17.5061331732
-4.10172522146e+42,2.6027418282,20.2848322035,-15.7942657123,-14.1442379959
-4.26699288862e+42,1.69087038553,18.2529450721,-23.6888197012,-4.62670176862
-4.43734330521e+42,0.710244568672,14.2257361222,-30.5029271594,3.02079887058
-4.61284422759e+42,-0.30296031092,8.40545629005,-34.2608494168,7.03203119203
-4.7935581144e+42,-1.30884974463,1.19639762173,-32.5521041802,9.06140148776
-4.97954153648e+42,-2.26534973159,-6.8245002331,-23.9475865891,8.37446367906
-5.17084454577e+42,-3.12997597766,-14.9572719654,-9.1809785792,2.72252856009
-5.36751000038e+42,-3.86175210136,-22.4439941142,8.62328448962,-5.84443678207
-5.56957284322e+42,-4.4231715003,-28.542558121,24.9028977643,-10.5028373225
-5.77705933132e+42,-4.7820853292,-32.6013316791,35.3546211755,-7.20122517631
-5.98998621291e+42,-4.91340280651,-34.1268196873,37.5242451063,-0.091224771311
-6.20835984925e+42,-4.80050618722,-32.8372858996,31.5320475314,3.61782575786
-6.43217527806e+42,-4.43630718654,-28.6968826389,19.6871572695,2.88877701721
-6.66141521543e+42,-3.8238993744,-21.926903694,5.33957037929,3.12483702713
-6.89604899295e+42,-2.97678699406,-12.9930504675,-8.35071579663,6.77570742249
-7.13603142669e+42,-1.91869185336,-2.5698473286,-19.1424768092,7.9021813401
-7.3813016148e+42,-0.682953252603,8.5146480632,-25.7610806356,-0.202579683636
-7.63178166024e+42,0.688459068709,19.3490527197,-27.5287912015,-13.5812059488
-7.88737531521e+42,2.14629726889,29.017762168,-24.0606549885,-18.7269082349
-8.14796654391e+42,3.63572337585,36.6820752423,-15.3960143668,-7.42894978616
-8.41341799997e+42,5.09828388085,41.6560395278,-2.55630273009,12.0545623468
-8.68356941508e+42,6.47409826244,43.4698984166,11.9121462232,22.1744953233
-8.95823589511e+42,7.70417080338,41.9149549834,24.0326017919,14.327110246
-9.2372061202e+42,8.73272763849,37.0653354884,29.4852898234,-2.88993965987
-9.52024044479e+42,9.50948116457,29.2743308725,25.4206456443,-14.3130980525
-9.80706889404e+42,9.99172532445,19.1454180172,12.1308790841,-13.9886121675
-1.00973890524e+43,10.1461698649,7.48049642152,-6.42016643293,-7.64204962809
-1.03908638408e+43,9.95043481939,-4.78986830405,-23.7198146644,-1.74764641007
-1.0687119177e+43,9.39414607768,-16.6875936058,-33.156451735,4.16814149347
-1.09857415173e+43,8.47959094545,-27.2719395341,-30.7673073991,12.0732891158
-1.12862752721e+43,7.22190412063,-35.7201840431,-17.0490555916,16.9055136308
-1.1588220093e+43,5.64876711732,-41.3967713366,3.04338758946,10.0589631566
-1.18910280258e+43,3.79962597763,-43.9047394641,22.0153814259,-7.68940150699
-1.2194100525e+43,1.72445872404,-43.1149207857,32.8958021707,-22.1581672634
-1.24967853235e+43,-0.51785244078,-39.1705571874,32.0947264385,-19.2934284557
-1.27983731539e+43,-2.86147252717,-32.4673921798,20.7566403475,-1.26032809187
-1.30980943145e+43,-5.2358057193,-23.611705254,4.01382518731,15.2104733539
-1.33951150749e+43,-7.56783797391,-13.360867215,-11.4510985161,16.9313462691
-1.36885339147e+43,-9.7845421481,-2.55263887696,-20.3496291724,6.98476818619
-1.39773775905e+43,-11.815265603,7.96959769841,-20.8708783895,-2.1673932722
-1.42605970222e+43,-13.5940265881,17.428373545,-14.9961746221,-4.38837025004
-1.45370629937e+43,-15.0616491691,25.1738505964,-7.02065101648,-4.29588306057
-1.48055616609e+43,-16.1676712228,30.7305105663,-1.1368209783,-7.16923148876
-1.50647898577e+43,-16.8719691704,33.8253957394,0.641636960797,-9.91104662146
-1.53133501935e+43,-17.1460554654,34.3964947807,-0.808167211355,-5.32269539004
-1.55497459336e+43,-16.9740181005,32.5818956278,-2.61963574695,6.77329521598
-1.57723756529e+43,-16.3530827512,28.6921837785,-1.83929683636,16.7791014802
-1.59795276533e+43,-15.293783303,23.1700974484,2.77087255161,14.9213523889
-1.61693741356e+43,-13.8197277516,16.5424721493,9.99604350874,1.72422756131
-1.63399651135e+43,-11.9669536998,9.36982063761,16.7980960124,-12.5466603236
-1.64892220602e+43,-9.78288443203,2.1984939113,19.8558707787,-17.7509272313
-1.66149312725e+43,-7.32491515877,-4.48052972138,17.1593860276,-11.6478736454
-1.67147369415e+43,-4.65867622465,-10.2633779792,8.89941122315,0.762274644888
-1.67861339154e+43,-1.85603790278,-14.8540371636,-2.66809031367,12.2259044751
-1.68264601384e+43,1.00706857394,-18.0738556552,-14.1742316843,16.7344083415
-1.68328887508e+43,3.85294165765,-19.860495228,-22.3602784957,11.3577367427
-1.68024198336e+43,6.6044450908,-20.2577887941,-25.0512126513,-1.72972415905
-1.67318717783e+43,9.18732334,-19.3985600424,-21.6342337954,-14.7167882432
-1.6617872265e+43,11.5324290085,-17.4828600874,-13.071821929,-18.266076636
-1.64568488266e+43,13.5777898978,-14.7542239557,-1.59148654562,-8.82313521795
