delta,theta,alpha,beta,gama,Color
442.5189643,105.9090252,-22.82882292,53.55818535,6.458520255,red
461.8846432,114.2318954,1.598934534,35.36758696,-22.26733785,red
482.9829171,120.6517377,28.11294168,18.10080781,-33.98327188,red
506.0183168,124.9678178,54.57098681,2.521727052,-19.80649504,red
531.2113288,127.0110191,78.66788683,-11.69147644,7.579448999,red
558.7985445,126.6503569,98.15230157,-25.02605359,26.53754083,red
589.0327458,123.7991031,111.0498222,-37.36577881,24.76196482,red
622.1829333,118.4202471,115.8687894,-47.58847344,6.830469656,red
658.5343106,110.5310273,111.7665526,-53.65975061,-12.60637732,red
698.3882333,100.2062759,98.65754164,-53.26049708,-21.08116778,red
742.0621263,87.58034153,77.25026058,-44.79346177,-15.51940489,red
789.8893712,72.84739083,49.00759141,-28.37892325,-1.391505737,red
842.2191561,56.25993279,16.03278367,-6.351100418,12.23535499,red
899.4162881,38.12547757,-19.10862352,17.09014937,17.51502557,red
961.8609723,18.80131524,-53.6138201,37.06120393,11.44588704,red
1029.948569,-1.312518558,-84.69256265,49.55818834,-2.20269589,red
1104.089345,-21.78195221,-109.8172077,52.69728024,-14.42631811,red
1184.708215,-42.1490571,-126.9484439,47.08107787,-16.4943638,red
1272.244507,-61.94342367,-134.7148688,35.20762449,-6.401247412,red
1367.151737,-80.69440451,-132.529442,20.30490195,8.724443672,red
1469.89743,-97.94385708,-120.6325053,5.170445889,17.15951133,red
1580.962955,-113.2590013,-100.0586999,-8.502641589,11.82758694,red
1700.843381,-126.2449962,-72.53269365,-20.09345238,-2.924175341,red
1830.047335,-136.5568278,-40.30533298,-29.4282973,-14.19070435,red
1969.096869,-143.9100988,-5.947092554,-35.98744497,-12.27470015,red
2118.527353,-148.0903216,27.88079945,-38.50564032,-0.410091302,red
2278.887416,-148.9603612,58.65562957,-35.35612245,8.628658377,red
2450.738923,-146.4657374,84.20147896,-25.63327928,6.578921962,red
2634.657004,-140.6375797,102.8577712,-10.32797217,-1.259147029,red
2831.230097,-131.5931083,113.5938716,7.232685687,-3.147047706,red
3041.060014,-119.533595,116.0614905,22.22068843,3.828588795,red
3264.762008,-104.7398267,110.5832431,30.22130621,9.164100463,red
3502.964861,-87.56517731,98.08206371,29.27840964,1.78391187,red
3756.310963,-68.42647881,79.96162956,20.9061838,-14.30625593,red
4025.456404,-47.7929582,57.95213786,9.43146037,-21.26483509,red
4311.071038,-26.17356412,33.93839564,-0.029458169,-6.735318007,red
4613.838557,-4.103056687,9.787874937,-3.933206441,19.45293497,red
4934.456558,17.87272137,-12.80488136,-1.85677685,31.8380927,red
5273.636604,39.21194221,-32.44397551,3.493227089,15.30517814,red
5632.104274,59.39179883,-48.1184542,7.782310731,-16.8554228,red
6010.599226,77.92296667,-59.24431629,7.307177341,-34.45753115,red
6409.875266,94.36308645,-65.66224948,0.88896548,-21.14241662,red
6830.700424,108.3288552,-67.59577254,-9.543662396,8.836682973,red
7273.857047,119.5063453,-65.57825083,-19.93171266,26.55201419,red
7740.141876,127.6592305,-60.35965408,-26.03037374,18.95057511,red
8230.366125,132.6346741,-52.80487773,-25.28084739,-0.528983065,red
8745.355558,134.3667083,-43.7951632,-17.76052324,-11.251931,red
9285.950554,132.8770133,-34.14265655,-5.920116526,-8.680090304,red
9853.006166,128.2730975,-24.52556311,6.624905621,-3.825927671,red
10447.39219,120.7439685,-15.44825817,16.58617524,-4.26519837,red
11069.99323,110.5534559,-7.227589155,22.05129365,-4.586570703,red
11721.70878,98.03141169,-0.003622176,22.71171222,2.599198661,red
